                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.3173,                 5.8959,                0.56771,                  1.113,                 1.4617,                 0.7819,                0.61818,                0.64549,                0.28976,                0.57247,                0.61818,                  0.393,                0.11641,                 1.9619,                 5.5937,                0.28611,                 1.0453,                  1.659,              0.0079021,              0.0079021,              0.0079021
                     23,                 1.3781,                 5.5935,                0.56508,                 1.1703,                  1.489,                0.74299,                    0.6,                0.64032,                0.34692,                0.65539,                0.62249,                0.50379,                 0.1605,                 1.5836,                 5.4986,                0.30368,                0.93685,                 1.4415,              0.0078022,              0.0078022,              0.0078022
                     24,                 1.3587,                 5.8947,                0.55614,                 1.1495,                 1.4622,                0.69845,                0.74545,                 0.6982,                0.39417,                0.57764,                0.63636,                0.51136,                0.16723,                 1.4391,                  5.494,                0.29195,                0.95116,                 1.3646,              0.0077023,              0.0077023,              0.0077023
                     25,                  1.304,                 5.4569,                0.55405,                 1.1453,                 1.4526,                0.78526,                0.63636,                0.69637,                0.39393,                0.60802,                0.67273,                0.51914,                0.18451,                 1.5595,                 5.3686,                0.28631,                0.93515,                 1.4109,              0.0076024,              0.0076024,              0.0076024
                     26,                 1.2887,                 5.3626,                0.55824,                 1.0933,                 1.4229,                0.71554,                0.74545,                0.70305,                0.30702,                0.61495,                0.65455,                0.48385,                0.16257,                 1.9239,                 5.1664,                0.28262,                 1.0249,                 1.5979,              0.0075025,              0.0075025,              0.0075025
                     27,                 1.3157,                 5.7505,                0.55526,                 1.1359,                 1.4266,                0.72722,                0.72707,                0.64002,                0.30547,                  0.637,                0.67273,                0.53192,                 0.2111,                 1.7638,                 5.0334,                0.28535,                  1.045,                 1.4969,              0.0074026,              0.0074026,              0.0074026
                     28,                 1.2996,                 5.4883,                0.56443,                 1.1444,                 1.4332,                0.76561,                    0.6,                0.62759,                0.31561,                 0.6643,                0.74545,                0.59857,                0.25199,                 1.6824,                 4.8587,                 0.2763,                 1.0034,                 1.5034,              0.0073027,              0.0073027,              0.0073027
                     29,                 1.2729,                 5.6582,                0.56826,                 1.0983,                 1.4158,                0.80141,                0.69091,                 0.6921,                0.31765,                0.63204,                0.70909,                0.56824,                0.21733,                 1.6538,                 4.9328,                0.27374,                 1.0202,                  1.492,              0.0072028,              0.0072028,              0.0072028
                     30,                 1.2871,                 5.4445,                0.53723,                 1.0535,                 1.4158,                0.81843,                0.69091,                0.73172,                0.35889,                0.49843,                0.69091,                0.51507,                0.19734,                 1.7909,                 5.0147,                0.27046,                0.96184,                 1.5182,              0.0071029,              0.0071029,              0.0071029
                     31,                 1.2316,                 5.4151,                0.54289,                 1.0413,                 1.3825,                0.77332,                0.70909,                0.73837,                0.39603,                0.65861,                0.66652,                0.59793,                 0.2481,                 1.4415,                 4.8893,                0.26676,                0.95505,                 1.3204,               0.007003,               0.007003,               0.007003
                     32,                 1.2864,                 4.9181,                0.54442,                 1.0796,                 1.4303,                0.71043,                0.75839,                0.67255,                0.42511,                0.57813,                0.61818,                0.46679,                0.18156,                 1.3781,                 5.1618,                0.26922,                 0.9121,                 1.3106,              0.0069031,              0.0069031,              0.0069031
                     33,                 1.2799,                 5.3333,                0.55046,                 1.0702,                 1.4108,                0.74144,                0.69091,                0.66427,                 0.3715,                0.60162,                 0.6865,                0.53142,                0.19442,                 1.5741,                 5.0696,                0.26745,                  1.024,                  1.403,              0.0068032,              0.0068032,              0.0068032
                     34,                 1.2419,                 5.3342,                0.54117,                 1.0579,                 1.4168,                0.88854,                0.74545,                0.76463,                0.46128,                0.55211,                0.65001,                0.47736,                0.17813,                 1.3293,                  4.933,                0.24362,                0.84253,                 1.2696,              0.0067033,              0.0067033,              0.0067033
                     35,                 1.2199,                 5.2731,                0.54255,                 1.0068,                 1.3858,                0.79691,                0.69091,                0.73515,                0.42732,                0.69034,                0.76364,                0.66888,                0.27925,                 1.4192,                 4.5344,                0.24659,                0.83474,                 1.3318,              0.0066034,              0.0066034,              0.0066034
                     36,                 1.2611,                 4.9147,                0.56078,                 1.1043,                 1.4242,                0.78078,                0.74545,                0.75249,                0.43337,                0.65913,                0.76364,                0.64421,                0.34336,                  1.481,                 4.3799,                0.24794,                0.81769,                 1.3394,              0.0065035,              0.0065035,              0.0065035
                     37,                 1.2509,                 5.1618,                0.53391,                   1.02,                 1.3857,                0.84433,                0.69032,                0.74337,                0.39796,                0.63451,                 0.7576,                0.62724,                0.34485,                 1.5618,                 4.3395,                 0.2557,                 0.8408,                 1.4226,              0.0064036,              0.0064036,              0.0064036
                     38,                 1.2644,                 5.0264,                0.54639,                 1.0832,                 1.4146,                0.82256,                0.67273,                0.73957,                0.43699,                0.65423,                0.75692,                0.62141,                0.36285,                 1.4286,                 4.3131,                0.26493,                0.83866,                 1.3212,              0.0063037,              0.0063037,              0.0063037
                     39,                 1.2888,                 5.0669,                 0.5486,                 1.1003,                 1.4076,                0.79651,                0.67273,                0.73862,                0.36836,                0.62117,                0.71558,                0.58223,                0.30243,                 1.5545,                 4.3162,                0.26328,                0.94744,                 1.3477,              0.0062038,              0.0062038,              0.0062038
                     40,                 1.2182,                 4.8244,                0.53894,                 0.9939,                 1.3766,                0.76175,                0.70909,                0.73785,                0.34714,                 0.6357,                0.74545,                0.63187,                0.30192,                 1.7153,                 4.5415,                0.26382,                0.90611,                 1.4949,              0.0061039,              0.0061039,              0.0061039
                     41,                 1.1975,                 4.5733,                0.54635,                0.98522,                 1.3739,                0.82233,                0.75746,                0.72811,                0.37701,                0.67705,                0.76236,                0.59795,                0.29502,                 1.5736,                 4.4632,                0.26246,                0.84019,                  1.396,               0.006004,               0.006004,               0.006004
                     42,                 1.2437,                 5.0012,                0.54635,                 1.0022,                 1.3813,                0.79022,                0.74545,                0.70672,                0.42171,                0.71269,                0.70909,                0.63306,                0.37431,                  1.419,                 4.1993,                0.25634,                0.80446,                 1.3417,              0.0059041,              0.0059041,              0.0059041
                     43,                 1.2267,                 4.6827,                0.52475,                0.99463,                 1.3703,                0.79902,                 0.7229,                 0.7134,                0.35138,                0.70992,                0.70909,                0.67115,                0.32667,                 1.7355,                 4.3567,                0.24945,                0.87272,                 1.4906,              0.0058042,              0.0058042,              0.0058042
                     44,                 1.2211,                 4.8265,                0.53225,                 1.0217,                 1.3697,                0.76675,                0.77704,                0.74926,                0.40717,                0.66215,                    0.8,                0.70747,                0.41864,                 1.5937,                  4.165,                0.23885,                0.80685,                 1.4111,              0.0057043,              0.0057043,              0.0057043
                     45,                 1.2139,                 4.7919,                0.53536,                 1.0575,                 1.3872,                0.81613,                0.72727,                0.76363,                0.43999,                0.67971,                    0.8,                0.68543,                0.40111,                 1.4646,                 4.0578,                0.23625,                0.78008,                 1.3489,              0.0056044,              0.0056044,              0.0056044
                     46,                 1.2449,                 4.7542,                 0.5486,                 1.0238,                 1.3834,                0.83419,                0.74545,                0.72683,                0.43887,                0.68179,                0.76364,                0.61946,                0.38187,                 1.3228,                 4.0194,                0.24383,                0.78903,                 1.2634,              0.0055045,              0.0055045,              0.0055045
                     47,                 1.1777,                 4.8779,                0.52987,                 1.0041,                 1.3416,                0.85106,                0.72727,                0.71417,                0.40867,                0.66322,                0.75198,                0.61978,                0.36429,                  1.471,                 4.0268,                0.24691,                0.80448,                 1.3272,              0.0054046,              0.0054046,              0.0054046
                     48,                 1.1974,                 4.7766,                0.54486,                0.98635,                  1.371,                0.83119,                0.76364,                0.75232,                 0.4714,                0.68924,                0.76621,                0.67718,                0.39508,                 1.3965,                 4.0235,                0.23918,                0.78035,                 1.2858,              0.0053047,              0.0053047,              0.0053047
                     49,                 1.1632,                 4.5242,                0.51711,                 0.9612,                 1.3285,                0.83897,                0.75788,                0.73926,                0.42979,                0.63564,                0.76127,                0.60902,                0.39769,                 1.4804,                 4.1375,                0.23587,                0.83689,                 1.3436,              0.0052048,              0.0052048,              0.0052048
                     50,                 1.1319,                 4.3644,                0.52006,                0.93634,                 1.3279,                0.83113,                0.71597,                0.74379,                0.43019,                0.70659,                0.65681,                0.63072,                 0.3638,                  1.454,                 4.0971,                0.22458,                0.82421,                  1.365,              0.0051049,              0.0051049,              0.0051049
                     51,                 1.1704,                 4.8087,                 0.5152,                0.97511,                 1.3319,                0.79469,                0.69091,                0.71036,                0.38043,                0.71179,                0.69091,                 0.6439,                 0.3739,                 1.5342,                 3.9209,                0.22474,                0.89553,                 1.3759,               0.005005,               0.005005,               0.005005
                     52,                 1.1473,                 4.6271,                0.51164,                0.93645,                 1.3093,                0.85263,                0.76364,                0.77642,                0.50531,                0.73482,                    0.8,                0.69752,                0.43418,                 1.2647,                 3.9696,                0.22956,                0.74498,                 1.2407,              0.0049051,              0.0049051,              0.0049051
                     53,                 1.1504,                 4.6937,                0.51146,                0.92623,                 1.3343,                0.81968,                0.74387,                0.75347,                0.51041,                0.70559,                0.74084,                0.67562,                0.39125,                 1.2573,                 4.2031,                0.24359,                0.75519,                 1.2077,              0.0048052,              0.0048052,              0.0048052
                     54,                 1.1662,                 4.4068,                0.52338,                0.97107,                 1.3309,                0.85612,                0.75738,                0.79943,                0.48528,                0.74267,                0.78719,                0.64742,                0.39766,                 1.4369,                 4.0817,                0.23537,                0.72794,                 1.3301,              0.0047053,              0.0047053,              0.0047053
                     55,                 1.1566,                 4.4759,                 0.5088,                0.97475,                 1.3306,                0.84546,                0.67273,                 0.7518,                0.47331,                0.69888,                0.75963,                0.65386,                0.44207,                 1.2532,                 3.8952,                0.23331,                0.75019,                 1.2296,              0.0046054,              0.0046054,              0.0046054
                     56,                 1.1262,                 4.6967,                0.53531,                0.95671,                 1.3202,                0.78373,                0.70909,                0.74199,                0.51153,                 0.7259,                0.78182,                0.67518,                0.39561,                 1.1278,                 4.0296,                0.23143,                0.78755,                 1.1524,              0.0045055,              0.0045055,              0.0045055
                     57,                 1.1576,                  4.611,                0.51335,                0.94436,                 1.3309,                0.73802,                0.78182,                0.73355,                0.49914,                0.72058,                0.76364,                0.63896,                0.40071,                 1.1066,                 3.9835,                 0.2253,                0.75202,                  1.151,              0.0044056,              0.0044056,              0.0044056
                     58,                  1.187,                 4.3625,                0.52169,                0.96876,                 1.3594,                0.77162,                0.76364,                0.70754,                0.46253,                0.73492,                0.78182,                0.66686,                0.37264,                 1.1993,                 4.1267,                0.22299,                0.76136,                 1.2204,              0.0043057,              0.0043057,              0.0043057
                     59,                 1.1358,                 4.6062,                0.49449,                 0.9378,                 1.3199,                0.75298,                0.76364,                0.73308,                0.50919,                0.72894,                0.78182,                0.69534,                0.42539,                 1.1454,                 3.9126,                0.21359,                0.70755,                 1.1957,              0.0042058,              0.0042058,              0.0042058
                     60,                 1.1177,                 4.7048,                 0.5229,                0.94123,                 1.3026,                0.93015,                0.72638,                0.79291,                0.47912,                0.66909,                0.80886,                0.70971,                0.40748,                 1.4204,                 3.9524,                0.21217,                0.71028,                 1.3231,              0.0041059,              0.0041059,              0.0041059
