                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 0.9347,                 4.9784,                0.39195,                0.75282,                 1.0567,                0.82287,                0.92913,                0.92247,                0.68045,                0.72981,                0.81818,                0.72001,                0.25097,                0.91542,                   3.69,                0.16463,                0.66197,                 1.0548,              0.0015644,              0.0015644,              0.0015644
                     35,                 0.9082,                 4.8638,                0.39013,                0.73759,                 1.0328,                0.83804,                0.87273,                0.91933,                0.71251,                0.70501,                0.85455,                0.75848,                0.22676,                0.79069,                 3.5829,                0.16146,                0.70805,                0.98289,              0.0015512,              0.0015512,              0.0015512
                     36,                0.95703,                 4.9189,                0.38892,                0.75767,                  1.081,                0.75819,                0.98182,                0.90041,                0.71558,                0.68729,                0.89091,                0.75103,                0.25758,                0.76854,                 3.4226,                0.16391,                0.65441,                0.96791,               0.001538,               0.001538,               0.001538
                     37,                0.91031,                 4.5554,                0.37571,                0.73866,                 1.0393,                0.82155,                0.96364,                0.90245,                 0.7135,                 0.7551,                0.89091,                0.76582,                0.27851,                0.80499,                 3.2958,                0.16509,                0.65119,                0.97437,              0.0015248,              0.0015248,              0.0015248
                     38,                0.91001,                 4.5855,                0.37225,                0.73301,                 1.0444,                0.83042,                0.94545,                0.92804,                0.73856,                0.75026,                0.85455,                0.76727,                0.23031,                0.78374,                 3.6431,                0.16009,                0.76552,                 0.9867,              0.0015116,              0.0015116,              0.0015116
                     39,                0.90684,                 4.7495,                0.37918,                0.72555,                 1.0583,                0.83074,                0.98159,                0.89094,                0.69472,                0.76886,                0.90909,                0.74513,                0.26913,                0.78297,                 3.4204,                0.14411,                0.79275,                 1.0089,              0.0014984,              0.0014984,              0.0014984
                     40,                0.88731,                 4.8005,                0.36404,                0.72124,                 1.0459,                0.82538,                0.96364,                0.93326,                0.75291,                0.82914,                    0.8,                0.75728,                0.27714,                0.78131,                 3.4764,                0.14401,                0.59349,                  0.978,              0.0014852,              0.0014852,              0.0014852
                     41,                0.89245,                 4.7296,                0.35565,                0.72341,                 1.0515,                0.82883,                0.96845,                 0.9336,                0.74216,                0.77689,                0.89091,                0.78259,                0.26349,                0.81987,                 3.7125,                0.13425,                0.59161,                  1.016,               0.001472,               0.001472,               0.001472
                     42,                0.92254,                 4.8553,                0.34719,                0.73353,                 1.0736,                 0.8275,                0.95948,                0.93287,                0.74147,                0.70284,                0.81707,                0.69448,                0.21057,                0.85685,                 3.8525,                0.14548,                0.60935,                 1.0245,              0.0014588,              0.0014588,              0.0014588
                     43,                0.88672,                 4.6245,                0.33127,                 0.7109,                  1.046,                0.86662,                0.94509,                0.90194,                0.72468,                 0.7515,                 0.8798,                0.73638,                0.25326,                0.82658,                 3.4929,                0.14463,                0.63097,                 1.0133,              0.0014456,              0.0014456,              0.0014456
                     44,                0.88078,                 4.4527,                0.34057,                0.72855,                 1.0427,                0.85254,                0.94608,                0.95246,                0.76545,                0.88262,                0.82035,                0.84559,                0.34255,                0.84128,                 3.3555,                0.13305,                0.59215,                 1.0043,              0.0014324,              0.0014324,              0.0014324
                     45,                0.89088,                 4.5731,                0.33399,                0.72517,                 1.0398,                0.85396,                0.95695,                0.93223,                 0.7278,                0.78988,                0.89091,                0.80264,                0.29027,                0.87226,                 3.4197,                0.12018,                0.59165,                 1.0151,              0.0014192,              0.0014192,              0.0014192
                     46,                0.89414,                 4.5746,                0.34471,                0.72887,                 1.0375,                 0.8472,                0.94545,                0.90005,                0.73082,                0.78191,                0.87273,                0.73866,                0.25492,                 0.7981,                 3.4282,                0.12515,                0.60537,                0.99467,               0.001406,               0.001406,               0.001406
                     47,                  0.889,                 4.5756,                0.32462,                 0.7184,                 1.0489,                0.84013,                0.96364,                0.94479,                0.75319,                0.72751,                0.83636,                0.72949,                0.26986,                0.83039,                 3.5523,                0.12888,                0.58949,                0.98865,              0.0013928,              0.0013928,              0.0013928
                     48,                0.87422,                 4.4846,                0.29963,                0.72872,                 1.0446,                0.91064,                 0.9265,                0.93736,                0.73654,                 0.8481,                0.85455,                0.81316,                0.28306,                0.75848,                 3.4996,                0.11682,                0.69135,                0.96344,              0.0013796,              0.0013796,              0.0013796
                     49,                0.87339,                 4.5429,                0.30865,                0.68187,                 1.0267,                0.86536,                0.93493,                0.92541,                0.75891,                0.79774,                0.87273,                0.76084,                0.27456,                0.76458,                 3.4336,                0.11391,                0.61168,                0.97416,              0.0013664,              0.0013664,              0.0013664
                     50,                0.84763,                 4.3076,                0.30496,                0.68884,                 1.0309,                 0.8404,                0.95747,                0.91946,                0.75191,                0.78671,                0.89091,                0.78683,                0.30563,                0.75903,                 3.3323,                0.12553,                0.59403,                0.97129,              0.0013532,              0.0013532,              0.0013532
                     51,                0.82149,                 4.1907,                0.28903,                0.69696,                 1.0097,                0.86173,                0.92727,                0.89178,                0.70046,                0.78335,                0.85465,                0.74982,                0.31545,                0.79082,                 3.2996,                 0.1002,                0.60625,                 1.0059,                0.00134,                0.00134,                0.00134
                     52,                0.81731,                  4.278,                0.29318,                0.69767,                 1.0077,                0.81615,                0.94545,                0.88893,                0.70953,                0.75032,                0.87273,                0.74573,                0.27813,                 0.7649,                 3.3214,                0.11219,                0.63345,                0.97367,              0.0013268,              0.0013268,              0.0013268
                     53,                0.84118,                 4.4425,                0.30184,                0.69127,                 1.0185,                0.83738,                0.93634,                0.94036,                0.78048,                0.77297,                0.81818,                0.78224,                0.29684,                0.69969,                 3.2728,                0.10673,                0.57858,                0.94731,              0.0013136,              0.0013136,              0.0013136
                     54,                0.86412,                 4.3625,                0.30224,                0.69708,                  1.032,                0.85352,                0.95357,                0.92353,                0.75204,                 0.7994,                0.89091,                0.81774,                0.31202,                0.73099,                 3.3601,                0.09735,                0.58876,                0.96895,              0.0013004,              0.0013004,              0.0013004
