                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                  1.952,                 8.8519,                0.42422,                  1.975,                 2.2704,                0.40121,                0.58182,                0.51459,                0.19666,                      0,                      0,                      0,                      0,                 1.9761,                 10.594,                0.05855,                 16.863,                 2.2696,                0.00901,                0.00901,                0.00901
                     12,                 1.9046,                  8.512,                0.46285,                 1.9145,                 2.2659,                0.43016,                0.81818,                0.57728,                0.16201,                0.04642,                0.05455,                0.00473,                0.00049,                 2.1331,                 10.473,                0.08447,                 8.5623,                 2.3283,               0.008911,               0.008911,               0.008911
                     13,                  1.914,                 8.4901,                0.45362,                 1.8496,                 2.2317,                0.76308,                0.41008,                0.37793,                0.09079,                  8e-05,                0.01818,                  5e-05,                      0,                 2.5002,                 10.627,                0.12751,                 6.0628,                 2.4835,               0.008812,               0.008812,               0.008812
                     14,                  1.892,                 8.8248,                0.43745,                 1.7894,                 2.2198,                0.41835,                0.58182,                0.40804,                0.09093,                      0,                      0,                      0,                      0,                 2.5529,                 10.547,                0.06819,                 3.6835,                 2.7824,               0.008713,               0.008713,               0.008713
                     15,                 1.8624,                 8.3708,                 0.4338,                 1.8479,                  2.193,                0.49935,                    0.4,                0.40488,                 0.1133,                0.00011,                0.01818,                  6e-05,                  1e-05,                 2.3624,                 10.532,                0.08499,                 2.4299,                 2.5954,               0.008614,               0.008614,               0.008614
                     16,                 1.8239,                  8.321,                0.42285,                 1.7479,                 2.1387,                 0.5878,                0.72727,                0.55967,                0.20558,                0.02756,                0.01818,                0.00054,                  6e-05,                 1.9716,                 10.425,                0.07429,                 5.2752,                 2.1864,               0.008515,               0.008515,               0.008515
                     17,                 1.8279,                 8.4131,                0.45022,                 1.7644,                 2.1445,                0.60624,                0.49091,                0.48745,                0.12562,                0.08972,                0.05455,                0.00769,                0.00077,                 2.3116,                 10.091,                 0.0802,                 6.0504,                 2.4731,               0.008416,               0.008416,               0.008416
                     18,                 1.7938,                 8.4906,                0.42017,                 1.6942,                 2.1068,                0.53843,                0.61512,                 0.6128,                0.20456,                0.03963,                0.03636,                0.00636,                0.00131,                 2.1092,                 10.104,                0.12349,                 1.5951,                 2.3066,               0.008317,               0.008317,               0.008317
                     19,                 1.7574,                 8.4446,                0.42169,                 1.6871,                 2.0937,                 0.5577,                0.63636,                0.60812,                0.17346,                0.09744,                0.05455,                0.01703,                0.00343,                 2.3168,                 9.9858,                0.09517,                 1.4468,                 2.3491,               0.008218,               0.008218,               0.008218
                     20,                 1.8019,                 8.3162,                0.41253,                 1.6972,                 2.0819,                0.63224,                0.75025,                0.67634,                0.18094,                 0.2438,                0.12727,                0.04104,                0.00556,                 2.3466,                 9.8588,                0.12018,                 2.1832,                  2.437,               0.008119,               0.008119,               0.008119
                     21,                 1.7941,                 8.2429,                0.41544,                 1.6652,                 2.0939,                0.64018,                0.52727,                0.53116,                0.14313,                0.16198,                0.10909,                0.03009,                0.00368,                 2.6724,                 10.397,                0.09932,                 1.8066,                 3.0158,                0.00802,                0.00802,                0.00802
                     22,                 1.7032,                 8.4916,                0.43046,                 1.6168,                 2.0211,                0.61281,                0.69091,                0.59561,                0.14589,                0.09506,                0.12727,                0.01998,                0.00341,                 2.4693,                 9.9194,                0.12682,                 1.6133,                 2.5597,               0.007921,               0.007921,               0.007921
                     23,                 1.7598,                 8.1195,                0.39933,                 1.6584,                 1.9987,                0.50436,                0.50909,                0.43575,                 0.1173,                0.06675,                0.10909,                0.01066,                  0.002,                 2.2431,                 10.055,                 0.1414,                 7.5679,                 2.1648,               0.007822,               0.007822,               0.007822
                     24,                 1.7308,                 8.2725,                0.40443,                 1.6106,                   2.04,                0.40282,                    0.6,                0.38153,                 0.1055,                0.09299,                0.16364,                0.02588,                0.00439,                 2.4493,                 9.7664,                0.09917,                   1.68,                 2.3402,               0.007723,               0.007723,               0.007723
                     25,                 1.7455,                 7.9443,                0.40863,                 1.6014,                  2.007,                 0.4481,                0.67273,                0.46993,                0.10529,                0.08556,                0.14545,                0.02478,                0.00385,                 2.8166,                 9.7117,                0.11236,                 1.6153,                   2.69,               0.007624,               0.007624,               0.007624
                     26,                 1.6786,                 7.9145,                0.40609,                 1.6089,                 1.9639,                0.59406,                0.74545,                0.65561,                0.20452,                0.14076,                0.10909,                0.03589,                0.00798,                 2.3608,                 9.9481,                 0.1038,                 1.3793,                 2.1546,               0.007525,               0.007525,               0.007525
                     27,                 1.6947,                 8.2688,                0.42136,                 1.5899,                 1.9709,                0.59406,                0.74545,                0.65561,                0.20452,                0.14076,                0.10909,                0.03589,                0.00798,                 3.8435,                 10.681,                0.05027,                  7.469,                  5.089,               0.007426,               0.007426,               0.007426
                     28,                 1.6801,                 8.0282,                0.40968,                 1.5796,                 1.9915,                0.51684,                0.65455,                0.53872,                0.18701,                  0.216,                0.16364,                0.08181,                0.01679,                 2.2981,                 9.7592,                0.09743,                 1.8765,                 2.3682,               0.007327,               0.007327,               0.007327
                     29,                 1.7016,                 7.9775,                0.42996,                 1.5678,                 1.9898,                0.52238,                0.59661,                0.47767,                0.08496,                0.23606,                0.18182,                0.07517,                 0.0193,                 2.5791,                 9.5837,                0.12064,                 2.8915,                 2.4852,               0.007228,               0.007228,               0.007228
                     30,                 1.6478,                  8.055,                0.41563,                 1.5124,                 1.9116,                0.69734,                0.79599,                0.73813,                0.19283,                0.14441,                0.18182,                0.05632,                0.01117,                 2.4867,                 9.5973,                0.16399,                 1.4352,                 2.2508,               0.007129,               0.007129,               0.007129
                     31,                  1.639,                  7.955,                0.39715,                 1.5002,                 1.9003,                0.57426,                0.70909,                 0.5942,                0.16149,                 0.1395,                0.12727,                0.04465,                 0.0121,                 2.3921,                 9.6595,                0.13113,                  1.678,                 2.4614,                0.00703,                0.00703,                0.00703
                     32,                 1.6903,                 7.8849,                 0.4263,                 1.5501,                  1.962,                0.65177,                0.81818,                 0.6188,                0.18624,                0.18709,                0.23636,                0.06143,                0.01204,                 2.1869,                 9.5039,                0.13298,                 1.4341,                 2.1185,               0.006931,               0.006931,               0.006931
                     33,                 1.6792,                 8.0408,                0.41393,                  1.517,                 1.9713,                0.71549,                0.85455,                0.72403,                0.22044,                0.28577,                0.23636,                0.09694,                0.02099,                  2.235,                 9.6173,                0.10624,                 1.3848,                  2.217,               0.006832,               0.006832,               0.006832
                     34,                 1.6138,                 7.9227,                0.38458,                 1.5053,                 1.9091,                0.64272,                    0.8,                0.63496,                 0.2596,                0.29098,                0.23882,                0.14079,                0.03198,                 1.8279,                 9.4236,                0.11619,                 1.2914,                 1.9138,               0.006733,               0.006733,               0.006733
                     35,                 1.6002,                  7.929,                0.39339,                  1.456,                 1.9208,                0.73644,                0.85455,                0.74318,                0.25843,                0.26899,                0.25455,                0.12482,                0.02822,                 2.0925,                 9.3438,                0.10202,                 1.2199,                 2.0246,               0.006634,               0.006634,               0.006634
                     36,                   1.65,                 7.5155,                 0.4208,                 1.5125,                 1.9343,                0.72886,                0.78199,                0.70174,                0.27353,                 0.3877,                0.21818,                0.12367,                0.03072,                 1.9527,                  9.426,                0.11474,                 1.6294,                 1.8778,               0.006535,               0.006535,               0.006535
                     37,                 1.5893,                 7.8592,                0.38782,                 1.4199,                 1.8743,                0.75996,                0.90909,                0.79343,                0.28443,                0.26238,                0.36364,                0.18421,                0.04195,                 2.0082,                  9.303,                0.11141,                 1.1663,                 1.8558,               0.006436,               0.006436,               0.006436
                     38,                   1.65,                 7.6743,                0.41111,                 1.4797,                 1.9166,                0.72124,                0.89381,                0.78315,                0.28612,                0.45408,                0.23636,                0.17316,                0.03946,                 1.9642,                  9.497,                0.10154,                 1.3219,                 1.9817,               0.006337,               0.006337,               0.006337
                     39,                 1.6489,                 7.6545,                0.40439,                 1.5146,                 1.9157,                0.72631,                0.87273,                0.77774,                0.24532,                0.51125,                0.27273,                0.19731,                0.03369,                 2.3366,                 9.3939,                0.08852,                 1.2228,                 2.1169,               0.006238,               0.006238,               0.006238
                     40,                 1.5596,                 7.7161,                0.39148,                 1.5241,                 1.8598,                0.63162,                0.77939,                 0.6738,                0.21624,                0.28085,                0.23636,                0.11425,                0.02685,                 2.4022,                 9.5813,                0.10258,                 1.2569,                 2.1541,               0.006139,               0.006139,               0.006139
                     41,                 1.6097,                 7.8796,                0.41153,                 1.4618,                 1.8846,                0.77275,                0.86562,                0.82648,                0.30508,                0.47161,                0.29091,                0.21719,                0.04491,                  2.008,                 9.3773,                0.11384,                 1.2343,                 1.9024,                0.00604,                0.00604,                0.00604
                     42,                 1.6197,                 7.7447,                0.39606,                 1.4276,                 1.8351,                0.62346,                0.87273,                0.79122,                0.40256,                0.41362,                0.21818,                 0.1212,                0.03448,                 1.6298,                 9.3832,                0.10885,                 1.1408,                 1.6602,               0.005941,               0.005941,               0.005941
                     43,                 1.5904,                 7.4841,                0.36798,                 1.3988,                 1.8833,                0.77652,                0.83636,                0.82326,                0.29051,                0.28967,                0.29665,                0.16495,                0.03694,                 2.1545,                 9.2341,                0.11116,                 1.2215,                  2.005,               0.005842,               0.005842,               0.005842
                     44,                  1.557,                 7.5639,                0.37683,                  1.418,                 1.8106,                0.79195,                0.92727,                0.82622,                0.30875,                0.25145,                0.29091,                0.14976,                0.04562,                 1.9634,                 9.2937,                0.10538,                 1.1448,                 1.8336,               0.005743,               0.005743,               0.005743
                     45,                  1.601,                 7.6329,                0.39652,                 1.4482,                 1.8633,                0.64326,                0.87273,                0.72248,                0.21713,                0.24519,                0.27273,                0.09839,                0.02125,                 2.3489,                 9.2322,                0.10305,                 1.2862,                 2.1928,               0.005644,               0.005644,               0.005644
                     46,                 1.6299,                 7.5085,                0.40005,                 1.4448,                 1.8748,                0.63573,                0.70909,                0.52385,                0.11463,                0.23445,                0.27273,                0.07583,                 0.0171,                 2.8634,                 9.3719,                0.13646,                 4.9359,                  2.503,               0.005545,               0.005545,               0.005545
                     47,                 1.5639,                 7.4842,                0.37787,                 1.4295,                 1.8156,                0.63396,                 0.7243,                0.55785,                0.18333,                0.17467,                0.23636,                0.04653,                0.01277,                 2.5835,                 9.3387,                0.10772,                 2.2596,                 2.2798,               0.005446,               0.005446,               0.005446
                     48,                 1.5724,                 7.3268,                0.39575,                 1.4049,                 1.8307,                0.64494,                0.83636,                0.68195,                0.20409,                0.18132,                0.27273,                0.08841,                0.02375,                 2.4596,                 9.3045,                0.11679,                 1.2763,                 2.1884,               0.005347,               0.005347,               0.005347
                     49,                 1.5114,                 7.1227,                0.36749,                 1.3626,                 1.7586,                0.69064,                0.81818,                0.77139,                 0.3158,                0.33594,                0.24845,                0.13207,                0.04649,                 1.9338,                  9.314,                0.10166,                 1.1798,                 1.8443,               0.005248,               0.005248,               0.005248
                     50,                  1.501,                 7.6671,                0.37516,                 1.3595,                 1.7803,                0.67985,                0.70909,                0.63324,                0.21697,                0.31615,                0.25455,                0.11717,                 0.0319,                 2.3473,                 9.3559,                0.10924,                 1.4481,                 2.1305,               0.005149,               0.005149,               0.005149
                     51,                 1.5129,                 7.4464,                 0.3857,                 1.3399,                  1.773,                0.65303,                0.78713,                0.66262,                0.21313,                0.29655,                0.29091,                0.16465,                0.04234,                 2.2908,                 9.1599,                0.10108,                 1.2782,                 2.0989,                0.00505,                0.00505,                0.00505
                     52,                 1.4759,                 7.1974,                0.35699,                 1.3604,                   1.76,                0.64853,                0.65455,                0.65107,                0.21377,                0.26755,                0.25455,                  0.129,                 0.0365,                 2.3788,                 9.3548,                0.13813,                 1.3432,                 2.3195,               0.004951,               0.004951,               0.004951
                     53,                  1.489,                 7.6356,                0.37793,                 1.3044,                 1.7909,                0.62362,                0.74545,                0.67832,                0.17834,                0.39588,                0.33369,                0.25213,                 0.0595,                 2.6054,                 9.2135,                0.10828,                 1.3501,                 2.3897,               0.004852,               0.004852,               0.004852
                     54,                 1.5161,                 7.1155,                0.39152,                 1.3551,                 1.8068,                0.42861,                0.62742,                 0.3399,                0.07628,                0.18024,                0.29091,                 0.0839,                0.02381,                 2.7939,                 9.2731,                0.08191,                 1.8364,                   2.58,               0.004753,               0.004753,               0.004753
                     55,                 1.4922,                  7.226,                 0.3843,                 1.3295,                 1.7566,                0.78531,                0.93112,                0.81173,                0.27662,                0.30192,                0.36364,                0.17751,                0.04471,                 2.2403,                 9.1122,                0.10586,                 1.1956,                 2.0406,               0.004654,               0.004654,               0.004654
                     56,                 1.5132,                 7.4745,                0.40903,                 1.3281,                 1.7809,                0.66659,                0.76339,                0.59823,                0.12629,                0.27055,                0.27273,                0.14257,                0.04123,                 2.9202,                 9.1374,                0.10372,                 1.2701,                 2.6635,               0.004555,               0.004555,               0.004555
                     57,                 1.5054,                 7.4034,                0.37899,                 1.3026,                 1.7445,                0.69808,                0.70909,                0.64663,                0.15733,                0.22526,                0.29091,                0.09734,                0.02862,                 2.6487,                 9.1692,                0.09522,                 1.2179,                 2.3815,               0.004456,               0.004456,               0.004456
                     58,                 1.5621,                 6.8926,                0.35585,                 1.4023,                 1.7873,                0.57781,                0.74545,                0.60479,                0.17455,                0.35658,                0.30909,                0.21269,                0.06004,                 2.5623,                 8.9872,                0.09154,                 1.1153,                 2.2543,               0.004357,               0.004357,               0.004357
                     59,                 1.4832,                 7.1513,                0.36041,                 1.3242,                 1.7366,                0.65725,                    0.8,                0.65194,                0.20205,                0.24911,                0.27273,                 0.1479,                0.05064,                 2.3217,                 9.0847,                0.09819,                 1.5657,                  2.073,               0.004258,               0.004258,               0.004258
                     60,                 1.4937,                 7.2662,                0.38811,                 1.3238,                 1.7632,                0.65552,                0.81818,                0.58247,                0.13125,                0.23369,                0.30909,                0.08921,                0.02382,                 2.7823,                 9.2087,                0.09906,                 1.4813,                 2.4141,               0.004159,               0.004159,               0.004159
                     61,                  1.454,                 7.1122,                0.37122,                 1.2569,                 1.7401,                0.65327,                0.85455,                0.68871,                0.24185,                0.35321,                0.36364,                0.19722,                0.05379,                 2.2518,                  8.985,                0.09355,                 1.2195,                  2.111,                0.00406,                0.00406,                0.00406
                     62,                 1.4494,                 7.2291,                0.37006,                 1.2568,                 1.7282,                0.62447,                0.72566,                0.53196,                0.12159,                0.26844,                0.30909,                0.10852,                0.03256,                 2.7202,                 9.0974,                0.09963,                 1.5408,                 2.4755,               0.003961,               0.003961,               0.003961
                     63,                 1.4482,                 6.9796,                0.36011,                 1.2704,                 1.7124,                0.57938,                0.72727,                0.49368,                0.11178,                0.23528,                0.30909,                0.10259,                0.02846,                 2.9883,                 9.0841,                0.11816,                 1.2591,                 2.6246,               0.003862,               0.003862,               0.003862
                     64,                 1.4579,                 6.7089,                0.36312,                 1.2947,                 1.7311,                0.69531,                0.76364,                0.68187,                0.23789,                0.30137,                0.30909,                0.14964,                0.03779,                 2.1887,                 9.0674,                0.10036,                 1.1717,                 2.0039,               0.003763,               0.003763,               0.003763
                     65,                 1.4673,                 7.0709,                0.37147,                 1.2929,                 1.7366,                0.72313,                    0.6,                0.68064,                 0.2584,                0.38968,                0.30909,                0.20362,                0.05386,                 2.1458,                 9.2302,                0.10467,                 1.3634,                 1.9201,               0.003664,               0.003664,               0.003664
                     66,                 1.4455,                 6.9256,                0.35368,                 1.2407,                 1.6958,                0.74348,                0.92727,                0.83706,                0.43893,                0.38931,                0.33623,                0.21019,                0.06453,                 1.6049,                 9.0986,                0.11231,                0.89027,                 1.5467,               0.003565,               0.003565,               0.003565
                     67,                 1.4139,                 6.9268,                0.35557,                 1.2165,                 1.6768,                0.76845,                0.90518,                0.76707,                0.35516,                0.47965,                    0.4,                0.33264,                0.09231,                 1.8609,                 8.9059,                0.08121,                0.99394,                 1.7772,               0.003466,               0.003466,               0.003466
                     68,                 1.4203,                 7.2903,                0.38296,                 1.2157,                   1.71,                0.73029,                0.89091,                0.73024,                0.30461,                0.54329,                0.32727,                 0.2629,                0.07049,                 2.0326,                 9.0895,                0.08685,                0.99875,                 1.8646,               0.003367,               0.003367,               0.003367
                     69,                 1.4743,                 7.0067,                 0.3424,                 1.2539,                  1.733,                0.74481,                0.90909,                0.76601,                0.34842,                0.42915,                0.34545,                 0.2435,                0.07014,                 1.9334,                 8.9912,                0.08898,                 1.1111,                 1.7841,               0.003268,               0.003268,               0.003268
                     70,                 1.4121,                 6.7745,                 0.3574,                 1.2067,                 1.6678,                0.74649,                0.89091,                 0.7858,                0.36312,                0.45483,                0.34545,                0.28316,                0.07225,                 1.8216,                 9.0275,                0.08111,                 1.0474,                 1.7127,               0.003169,               0.003169,               0.003169
                     71,                 1.4287,                  7.025,                0.35613,                 1.1846,                 1.7012,                0.76772,                0.90149,                0.78124,                0.30029,                0.37593,                0.36364,                0.22002,                0.05646,                 2.0438,                 9.0847,                0.09933,                 1.1835,                 1.8395,                0.00307,                0.00307,                0.00307
                     72,                 1.4362,                 6.9494,                0.35734,                 1.2478,                  1.713,                0.77339,                0.90909,                 0.7663,                0.40226,                0.52995,                0.32727,                 0.2881,                0.08289,                 1.6523,                 8.9135,                0.10954,                 1.0108,                 1.6408,               0.002971,               0.002971,               0.002971
                     73,                  1.432,                 6.8967,                0.33767,                 1.2114,                 1.6731,                0.74265,                0.87273,                0.75968,                0.42507,                0.48274,                    0.4,                0.28716,                0.08447,                 1.5987,                 8.9855,                0.10853,                0.92508,                 1.5486,               0.002872,               0.002872,               0.002872
                     74,                 1.4367,                 6.9727,                0.34787,                 1.2557,                 1.6844,                0.69297,                0.86185,                0.70738,                0.28802,                0.33731,                0.38877,                 0.2061,                0.05166,                 1.9169,                 8.9169,                0.09833,                0.99877,                 1.8084,               0.002773,               0.002773,               0.002773
                     75,                 1.4128,                 6.6806,                0.34471,                 1.2112,                 1.7056,                0.69909,                    0.8,                0.67281,                0.27505,                0.30622,                0.29091,                0.18769,                0.06157,                 2.1491,                 9.0278,                0.10458,                 1.0279,                 1.9509,               0.002674,               0.002674,               0.002674
                     76,                 1.4135,                 6.8656,                0.33708,                 1.1968,                 1.6883,                0.73385,                 0.8523,                0.70893,                0.30325,                0.36901,                0.41818,                0.22947,                0.06501,                 1.9264,                 8.8366,                0.09988,                0.97432,                 1.7632,               0.002575,               0.002575,               0.002575
                     77,                 1.4115,                 6.9786,                0.36892,                 1.2025,                 1.6853,                0.78832,                0.92727,                0.77663,                 0.3902,                0.37348,                    0.4,                0.25855,                0.07662,                 1.7078,                 8.7407,                0.09428,                0.87576,                 1.5983,               0.002476,               0.002476,               0.002476
                     78,                 1.3892,                 6.8323,                0.33828,                  1.188,                 1.6352,                0.76593,                0.89243,                0.78256,                0.39562,                0.58068,                0.38182,                0.34525,                0.11378,                 1.8115,                 8.7637,                0.10335,                0.91526,                 1.6563,               0.002377,               0.002377,               0.002377
                     79,                 1.4051,                  6.838,                0.35796,                 1.1826,                 1.6608,                0.78509,                0.89091,                0.79967,                0.36357,                0.43684,                    0.4,                0.24168,                0.05999,                   1.77,                 8.7724,                0.09962,                0.95349,                  1.655,               0.002278,               0.002278,               0.002278
                     80,                 1.4195,                 6.8934,                0.35855,                 1.2194,                 1.6963,                0.77971,                0.87273,                0.79262,                0.33114,                0.46907,                0.41818,                0.27682,                0.08563,                 1.8773,                 8.7501,                0.09543,                 1.0004,                 1.7555,               0.002179,               0.002179,               0.002179
                     81,                 1.3362,                 6.8706,                0.35315,                 1.1268,                 1.6249,                0.73292,                0.89818,                0.76251,                0.36377,                0.41862,                0.38182,                0.26957,                0.08702,                 1.7031,                 8.8511,                0.11352,                0.96654,                 1.6329,                0.00208,                0.00208,                0.00208
                     82,                 1.3564,                 6.6921,                0.32122,                 1.1532,                 1.6273,                0.71927,                0.85455,                0.70564,                0.31444,                0.39588,                    0.4,                 0.2457,                 0.0814,                 1.8898,                 8.8475,                0.09407,                0.96202,                 1.7636,               0.001981,               0.001981,               0.001981
                     83,                 1.3682,                 6.7677,                0.36034,                 1.1401,                   1.64,                0.58505,                0.58968,                0.46866,                0.15681,                0.45666,                0.45455,                0.26486,                0.06638,                 2.4237,                 8.9413,                 0.0896,                 1.3851,                 2.2299,               0.001882,               0.001882,               0.001882
                     84,                 1.3698,                 6.5358,                0.34817,                 1.1663,                 1.6558,                0.74706,                    0.8,                0.72398,                  0.246,                0.40024,                0.43636,                0.25075,                0.07959,                 2.4171,                 8.7139,                0.08108,                0.99552,                 2.1107,               0.001783,               0.001783,               0.001783
                     85,                 1.3244,                 6.5831,                0.33355,                 1.0946,                 1.6196,                0.77948,                0.85455,                 0.7576,                 0.2546,                0.44685,                0.49091,                0.23495,                0.07693,                 2.1177,                 8.6363,                0.07523,                 1.1865,                  1.941,               0.001684,               0.001684,               0.001684
                     86,                  1.336,                 6.5136,                 0.3351,                 1.1137,                  1.604,                0.78874,                0.89091,                  0.801,                0.34965,                0.38242,                0.43636,                0.28536,                0.10544,                  2.038,                   8.51,                0.09338,                0.90471,                 1.8033,               0.001585,               0.001585,               0.001585
                     87,                 1.3531,                 6.6528,                0.33905,                 1.1281,                 1.6198,                0.77378,                0.90909,                0.77283,                0.31728,                0.49592,                0.36364,                0.33716,                  0.123,                 2.1437,                 8.6586,                 0.0942,                0.97984,                 1.8904,               0.001486,               0.001486,               0.001486
                     88,                 1.3288,                  6.519,                0.31809,                 1.1392,                 1.6038,                0.77777,                0.89091,                0.74902,                  0.258,                 0.5504,                0.38182,                0.28207,                0.09621,                 2.1759,                  8.701,                0.09201,                  1.084,                 1.9367,               0.001387,               0.001387,               0.001387
                     89,                  1.362,                 6.6316,                0.34746,                 1.1367,                 1.6472,                 0.6892,                0.80644,                0.66227,                0.18905,                0.46616,                0.45455,                0.32188,                0.10493,                 2.6532,                 8.7116,                0.08602,                 1.0935,                  2.403,               0.001288,               0.001288,               0.001288
                     90,                 1.3646,                 6.5046,                0.31957,                  1.118,                 1.6127,                0.78159,                0.92727,                0.77372,                0.42609,                0.49298,                0.45455,                0.35538,                0.11667,                 1.6604,                 8.6855,                0.08118,                0.84131,                 1.5511,               0.001189,               0.001189,               0.001189
                     91,                 1.1908,                 7.4653,                0.09228,                0.90743,                  1.566,                0.67659,                    0.8,                0.63597,                0.16619,                0.40001,                0.45455,                0.25269,                 0.0945,                 2.6092,                 8.6166,                0.07388,                 1.1592,                  2.336,                0.00109,                0.00109,                0.00109
                     92,                 1.1796,                 7.3089,                0.08812,                0.84971,                 1.5604,                0.78333,                0.87273,                0.73964,                0.29887,                0.39084,                0.43636,                0.24511,                0.08848,                 2.0093,                 8.5394,                0.06033,                 1.0401,                 1.8097,               0.000991,               0.000991,               0.000991
                     93,                 1.1613,                 7.4077,                0.07931,                0.83826,                 1.5228,                0.67431,                0.86588,                0.70015,                0.26702,                0.45372,                0.41818,                0.27571,                0.10218,                 2.0723,                 8.5967,                0.05409,                 1.0732,                 1.9059,               0.000892,               0.000892,               0.000892
                     94,                 1.1814,                 7.1428,                0.05893,                0.79394,                 1.5333,                0.69686,                0.85455,                0.69501,                   0.24,                0.46426,                0.40976,                0.27266,                0.10359,                 2.2475,                 8.5815,                0.04481,                 1.0647,                 1.9928,               0.000793,               0.000793,               0.000793
                     95,                 1.1261,                 7.1768,                0.05665,                0.78966,                 1.5521,                0.70756,                0.83636,                0.67411,                0.20402,                0.47126,                0.49091,                0.30624,                0.10486,                 2.3926,                 8.5042,                0.03659,                 1.0541,                 2.1576,               0.000694,               0.000694,               0.000694
                     96,                 1.1534,                 7.1992,                 0.0666,                0.79735,                 1.5578,                0.67752,                0.81818,                0.67074,                0.18556,                 0.4537,                0.47273,                0.28421,                0.09943,                 2.5018,                 8.4832,                0.03183,                 1.0449,                 2.2622,               0.000595,               0.000595,               0.000595
                     97,                 1.1504,                 7.2206,                0.05218,                0.79504,                 1.5309,                0.68438,                  0.828,                0.68203,                0.19029,                0.45054,                0.45455,                0.32686,                0.11757,                 2.5978,                 8.4827,                0.02894,                 1.0583,                 2.3683,               0.000496,               0.000496,               0.000496
                     98,                 1.1471,                 7.2161,                0.05058,                0.78428,                 1.5397,                0.62577,                0.76012,                0.60403,                0.18535,                0.46179,                0.45455,                 0.3665,                0.13923,                 2.5587,                 8.5238,                0.02664,                  1.037,                 2.2873,               0.000397,               0.000397,               0.000397
                     99,                 1.1357,                  7.172,                0.05226,                0.77611,                 1.5417,                0.70354,                    0.8,                 0.6984,                0.24203,                0.47571,                0.47273,                0.36689,                0.13674,                 2.3766,                 8.5287,                0.02559,                0.97553,                 2.0555,               0.000298,               0.000298,               0.000298
