                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.1698,                 5.8014,                0.53765,                0.89168,                 1.3436,                0.78125,                0.98182,                 0.8526,                 0.4981,                0.58334,                0.58551,                0.48621,                0.19308,                 1.2903,                 8.3127,                0.25817,                0.74505,                 1.2187,              0.0029021,              0.0029021,              0.0029021
                     44,                  1.146,                 5.8686,                0.54826,                0.90086,                 1.3279,                0.80327,                0.89091,                0.82247,                0.50888,                  0.597,                0.56364,                0.45437,                 0.1895,                 1.1536,                 8.3483,                 0.2521,                0.75103,                 1.1691,              0.0028522,              0.0028522,              0.0028522
                     45,                 1.1488,                 6.0035,                 0.5522,                0.89829,                 1.3271,                0.79627,                0.94545,                0.82668,                0.54051,                0.56729,                0.50909,                0.44531,                0.19378,                 1.2049,                 8.3194,                0.24418,                  0.689,                 1.1847,              0.0028022,              0.0028022,              0.0028022
                     46,                 1.2165,                 5.7531,                0.56411,                0.90837,                 1.3628,                0.77291,                0.94545,                 0.8171,                0.53964,                0.66306,                0.50909,                0.47509,                0.21381,                 1.1691,                 8.3381,                0.24004,                0.72401,                 1.1717,              0.0027522,              0.0027522,              0.0027522
                     47,                 1.1291,                 5.8218,                0.55372,                0.90401,                 1.3237,                0.76705,                0.96364,                0.83533,                0.53279,                0.66119,                0.49684,                0.43808,                0.19002,                 1.1375,                 8.3684,                0.24178,                0.74171,                 1.1537,              0.0027023,              0.0027023,              0.0027023
                     48,                 1.1188,                 5.7491,                0.56327,                0.89409,                 1.3278,                0.80083,                0.95041,                0.83056,                0.56166,                0.56213,                0.53693,                0.42638,                0.19765,                 1.0991,                 8.3278,                0.24289,                0.68539,                  1.139,              0.0026523,              0.0026523,              0.0026523
                     49,                 1.0964,                 5.5809,                0.53938,                0.85136,                 1.2896,                0.79012,                0.95831,                0.82529,                0.50539,                0.59095,                0.54545,                0.43976,                0.19604,                 1.3241,                 8.2817,                0.25541,                0.75189,                 1.2577,              0.0026024,              0.0026024,              0.0026024
                     50,                 1.0979,                 5.7492,                0.54541,                0.85762,                 1.3103,                0.75042,                0.92937,                0.81909,                0.50387,                0.65094,                0.50859,                0.43339,                0.19668,                  1.345,                 8.2426,                 0.2563,                0.75915,                 1.2554,              0.0025524,              0.0025524,              0.0025524
                     51,                 1.0874,                 5.7398,                0.54668,                0.84814,                 1.2802,                0.74191,                0.94082,                0.82891,                0.54029,                0.66996,                0.47992,                0.46201,                0.26515,                 1.1582,                 8.2556,                0.24329,                0.72679,                 1.1711,              0.0025025,              0.0025025,              0.0025025
                     52,                 1.1023,                 5.4307,                0.54703,                0.87484,                 1.3012,                 0.8037,                0.94545,                0.84383,                0.55218,                0.62554,                0.45455,                0.38739,                0.19066,                 1.0979,                 8.3072,                0.24579,                0.87102,                 1.1596,              0.0024525,              0.0024525,              0.0024525
                     53,                 1.0888,                  5.833,                0.54455,                 0.8442,                 1.2989,                 0.8021,                0.96364,                0.83104,                0.56853,                 0.6247,                0.49091,                0.41471,                0.21597,                 1.0617,                 8.0725,                0.24865,                0.70864,                 1.1238,              0.0024026,              0.0024026,              0.0024026
                     54,                 1.0945,                 5.2769,                0.55148,                0.86971,                 1.3063,                 0.7835,                0.92126,                0.82808,                0.49931,                0.59683,                0.56525,                0.47839,                0.23255,                 1.2595,                 8.1505,                0.24873,                0.77628,                 1.2306,              0.0023526,              0.0023526,              0.0023526
                     55,                 1.0886,                 5.3897,                0.54557,                0.83777,                 1.2903,                0.79283,                0.89091,                0.84665,                0.53481,                0.68996,                0.58182,                0.46678,                0.20808,                  1.186,                 8.0476,                0.24704,                0.70661,                  1.176,              0.0023027,              0.0023027,              0.0023027
                     56,                 1.0993,                 5.7312,                0.56497,                0.86567,                 1.2966,                0.76668,                0.96364,                0.85787,                0.54415,                0.63847,                    0.6,                0.47199,                 0.2337,                 1.1018,                 8.0359,                0.24534,                0.70502,                 1.1412,              0.0022527,              0.0022527,              0.0022527
                     57,                 1.1034,                  5.645,                0.53863,                0.85842,                 1.3044,                0.73694,                0.91687,                0.79502,                0.51798,                0.59885,                0.50909,                0.43421,                0.22853,                 1.2151,                 8.0512,                0.24858,                0.72436,                 1.1818,              0.0022028,              0.0022028,              0.0022028
                     58,                 1.1462,                 5.0307,                0.55053,                0.90641,                  1.339,                0.81547,                0.90909,                0.84334,                0.56799,                0.60063,                0.56364,                0.46103,                0.26215,                 1.0617,                 7.9857,                0.24564,                0.68661,                 1.1073,              0.0021529,              0.0021529,              0.0021529
                     59,                 1.0945,                 5.2304,                0.53197,                 0.8391,                 1.2936,                0.79713,                0.92727,                 0.8544,                 0.5886,                0.59622,                0.52727,                0.44366,                0.25579,                  1.081,                 7.9094,                0.24204,                0.67338,                 1.1173,              0.0021029,              0.0021029,              0.0021029
                     60,                 1.0837,                 5.5062,                0.56253,                0.85796,                  1.296,                0.78405,                0.98182,                 0.8573,                0.57681,                0.59608,                0.50909,                0.45268,                0.25703,                 1.0832,                 7.8376,                0.24182,                0.69437,                 1.1149,               0.002053,               0.002053,               0.002053
                     61,                  1.054,                 5.2421,                0.53635,                0.82204,                 1.2675,                0.76794,                0.98182,                0.85531,                0.61643,                 0.6085,                0.50868,                0.43743,                0.26584,                0.98148,                 7.8665,                 0.2383,                0.66806,                 1.0792,               0.002003,               0.002003,               0.002003
                     62,                 1.0805,                 5.4011,                0.53772,                0.81867,                 1.2922,                0.78139,                0.98182,                0.87538,                0.61723,                0.60747,                    0.6,                0.45828,                0.27625,                 1.0086,                 7.8556,                0.23776,                0.65545,                 1.0767,              0.0019531,              0.0019531,              0.0019531
                     63,                 1.0587,                 5.0671,                0.53657,                0.83278,                 1.2885,                0.79887,                0.98182,                 0.8614,                 0.5522,                0.58709,                    0.6,                0.43149,                0.25824,                 1.1419,                 7.7642,                0.23578,                0.69051,                 1.1445,              0.0019031,              0.0019031,              0.0019031
                     64,                 1.0654,                 4.8487,                0.54089,                0.83695,                 1.2969,                0.77448,                0.96364,                0.84708,                0.52991,                0.58965,                    0.6,                 0.4287,                0.25321,                 1.1566,                 7.6034,                0.22998,                0.69576,                  1.156,              0.0018532,              0.0018532,              0.0018532
                     65,                 1.0672,                  5.312,                0.55411,                0.81641,                 1.3011,                0.83267,                0.90485,                 0.8714,                0.51369,                0.61706,                0.54545,                0.42398,                0.28532,                 1.3207,                 7.6334,                0.23018,                0.69693,                  1.224,              0.0018032,              0.0018032,              0.0018032
                     66,                 1.0403,                 4.9711,                0.52259,                0.81945,                 1.2594,                0.83122,                0.89091,                0.85791,                0.52771,                0.61515,                0.56364,                0.45537,                0.28559,                   1.24,                 7.6031,                0.22819,                0.67542,                 1.1901,              0.0017532,              0.0017532,              0.0017532
                     67,                 1.0566,                 5.0221,                0.52645,                0.82844,                 1.2749,                0.84975,                 0.9255,                0.84627,                0.57845,                0.54835,                0.54545,                0.41891,                0.26678,                 1.0653,                 7.7567,                0.22336,                0.63621,                 1.1488,              0.0017033,              0.0017033,              0.0017033
                     68,                   1.03,                 5.3224,                0.54883,                0.81569,                 1.2699,                0.79943,                0.92727,                0.81891,                0.55457,                0.54963,                0.54545,                0.42279,                0.25576,                 1.1231,                 7.8166,                0.22952,                0.68018,                 1.1869,              0.0016533,              0.0016533,              0.0016533
                     69,                 1.0747,                 5.2153,                0.52873,                0.84175,                 1.3009,                0.77324,                0.90909,                0.81049,                0.54732,                0.61992,                0.54545,                0.47361,                0.29678,                 1.1431,                 7.8231,                0.23287,                0.68924,                   1.15,              0.0016034,              0.0016034,              0.0016034
                     70,                 1.0335,                  4.933,                0.52981,                0.79117,                 1.2583,                0.76788,                0.96364,                0.83031,                0.52521,                0.66136,                0.52727,                0.44748,                0.28541,                 1.2204,                 7.7864,                0.22851,                0.69797,                 1.1659,              0.0015535,              0.0015535,              0.0015535
                     71,                 1.0267,                 5.1945,                0.53727,                0.79612,                 1.2751,                0.77524,                0.96364,                0.84218,                0.53677,                0.69279,                0.54545,                0.47338,                 0.2826,                 1.2389,                 7.6939,                0.22639,                 0.6991,                 1.1763,              0.0015035,              0.0015035,              0.0015035
                     72,                 1.0264,                 5.2013,                0.53179,                0.82236,                 1.2774,                0.80285,                0.90909,                0.84154,                0.56985,                0.61409,                0.56364,                0.47153,                0.29536,                 1.1362,                 7.6246,                0.22667,                0.67361,                 1.1299,              0.0014536,              0.0014536,              0.0014536
                     73,                 1.0268,                 5.0308,                0.51715,                0.79857,                 1.2566,                 0.7894,                0.94545,                0.83876,                0.56528,                0.58924,                0.58182,                0.45664,                0.28972,                 1.0872,                 7.7244,                 0.2269,                  0.666,                 1.1124,              0.0014036,              0.0014036,              0.0014036
                     74,                 1.0496,                 5.0433,                0.52737,                0.81497,                 1.2805,                0.79577,                0.96364,                0.82981,                0.55808,                0.59936,                0.56364,                0.42328,                0.29623,                 1.1108,                 7.6152,                0.22657,                 0.6592,                 1.1212,              0.0013537,              0.0013537,              0.0013537
                     75,                 1.0226,                 4.7585,                0.54012,                0.81691,                 1.2683,                0.77883,                 0.9604,                 0.7992,                0.53968,                0.63984,                0.54917,                 0.4334,                0.28379,                 1.1153,                 7.7106,                0.23289,                 0.7183,                 1.1081,              0.0013037,              0.0013037,              0.0013037
                     76,                 1.0127,                 5.0571,                0.52868,                 0.7747,                 1.2574,                0.77903,                0.94545,                0.81857,                0.55505,                0.66987,                0.61818,                0.54328,                0.33735,                 1.1672,                 7.5693,                0.23528,                0.70643,                 1.1316,              0.0012537,              0.0012537,              0.0012537
                     77,                 1.0037,                 5.1514,                0.54144,                0.79744,                 1.2677,                0.82457,                0.94545,                0.83164,                0.57781,                0.70949,                0.63636,                0.58274,                0.33313,                 1.0932,                 7.5804,                0.23283,                0.68004,                 1.1097,              0.0012038,              0.0012038,              0.0012038
                     78,                 1.0286,                 4.9957,                0.53898,                 0.7975,                 1.2584,                0.77882,                0.96364,                0.84655,                0.58674,                0.65435,                0.58182,                0.48918,                0.32487,                 1.0865,                 7.5345,                0.22839,                  0.653,                  1.119,              0.0011538,              0.0011538,              0.0011538
                     79,                 1.0179,                 4.9572,                0.53025,                0.78838,                 1.2628,                0.78784,                0.96364,                0.84841,                0.60206,                0.69242,                    0.6,                0.54429,                0.35995,                 1.1106,                 7.4611,                0.22208,                0.64138,                 1.1428,              0.0011039,              0.0011039,              0.0011039
                     80,                 1.0439,                 5.0992,                0.53946,                0.79865,                 1.2817,                0.79309,                0.97573,                0.84979,                0.58033,                0.70773,                    0.6,                0.55139,                 0.3611,                 1.1815,                 7.4649,                0.21859,                0.65671,                 1.1822,              0.0010539,              0.0010539,              0.0010539
                     81,                0.99577,                 5.0542,                0.53253,                0.76896,                 1.2443,                0.78136,                 0.9747,                0.85595,                0.58211,                0.71723,                0.59954,                0.56676,                0.37494,                 1.1581,                 7.4268,                0.21834,                0.65424,                 1.1642,               0.001004,               0.001004,               0.001004
                     82,                 1.0054,                 4.9335,                0.52326,                0.76904,                 1.2448,                0.77159,                0.96364,                0.85236,                0.58489,                0.65624,                0.56364,                0.55206,                 0.3674,                 1.1134,                 7.4234,                0.22037,                0.65048,                  1.128,             0.00095405,             0.00095405,             0.00095405
                     83,                 1.0166,                 4.9702,                0.54968,                0.78919,                 1.2577,                0.78157,                0.98182,                0.86215,                0.59118,                0.69422,                0.57798,                0.53649,                0.37541,                 1.1577,                 7.4111,                0.21892,                0.64083,                  1.147,              0.0009041,              0.0009041,              0.0009041
                     84,                  1.016,                 4.6833,                0.55975,                0.77924,                 1.2687,                0.78039,                0.98182,                0.86224,                0.59908,                0.65277,                    0.6,                0.54118,                0.35222,                 1.1177,                 7.4893,                0.21687,                  0.637,                 1.1293,             0.00085415,             0.00085415,             0.00085415
                     85,                0.98263,                   4.76,                0.52701,                0.74563,                 1.2358,                0.78166,                0.98182,                0.83794,                0.59181,                 0.6244,                0.58182,                 0.5003,                0.34093,                  1.073,                 7.5343,                0.21879,                0.64272,                 1.1091,              0.0008042,              0.0008042,              0.0008042
                     86,                 1.0002,                 4.8013,                0.52437,                0.76696,                 1.2429,                0.78197,                 0.9782,                0.83875,                0.59648,                0.67367,                0.61818,                0.54813,                0.34869,                 1.0884,                 7.5907,                0.21775,                0.63364,                 1.1181,             0.00075425,             0.00075425,             0.00075425
                     87,                0.99812,                 4.8875,                0.51546,                0.76712,                 1.2525,                0.78127,                0.97423,                0.85248,                0.59465,                0.67103,                0.61818,                0.55045,                0.36086,                 1.1252,                 7.5736,                0.21883,                0.63936,                 1.1243,              0.0007043,              0.0007043,              0.0007043
                     88,                0.97762,                 4.7272,                0.52159,                0.76479,                 1.2467,                0.76851,                0.96581,                0.85421,                0.59772,                0.65495,                0.62125,                0.52562,                0.32058,                 1.0673,                 7.6159,                0.22025,                0.62787,                 1.0929,             0.00065435,             0.00065435,             0.00065435
                     89,                0.99769,                 4.8773,                0.55101,                0.76669,                 1.2503,                0.78726,                0.94201,                0.85823,                0.59593,                0.66347,                0.60946,                0.50925,                0.32854,                 1.0646,                 7.5687,                 0.2204,                0.62555,                 1.0863,              0.0006044,              0.0006044,              0.0006044
                     90,                0.97173,                 4.6634,                0.49543,                 0.7527,                 1.2087,                0.78666,                0.93865,                0.86543,                0.61628,                0.67845,                0.61386,                0.53486,                0.34155,                 1.0557,                 7.4733,                0.21847,                0.61853,                 1.0936,             0.00055445,             0.00055445,             0.00055445
                     91,                0.85037,                 5.2054,                0.26999,                 0.5796,                 1.1691,                 0.7664,                0.92727,                0.86201,                0.59211,                 0.6478,                    0.6,                 0.5079,                0.33994,                  1.097,                 7.4178,                0.21508,                0.62536,                 1.1142,              0.0005045,              0.0005045,              0.0005045
                     92,                0.84047,                 5.0035,                 0.2776,                0.58099,                 1.1568,                0.75677,                0.96169,                0.84952,                0.57915,                0.68553,                0.63421,                0.54561,                0.36147,                 1.1262,                 7.4588,                0.21142,                0.62722,                 1.1328,             0.00045455,             0.00045455,             0.00045455
                     93,                0.83457,                 5.0939,                0.27366,                0.55348,                 1.1305,                0.75567,                0.95604,                0.84408,                0.59205,                0.65434,                0.61818,                0.54828,                0.36656,                  1.079,                 7.4471,                0.20977,                0.63065,                 1.1146,              0.0004046,              0.0004046,              0.0004046
                     94,                0.85087,                 4.9166,                0.26504,                0.55244,                 1.1558,                0.74353,                0.94885,                0.84542,                0.59063,                0.67246,                0.67192,                0.55462,                0.36159,                 1.0569,                 7.4659,                0.20845,                 0.6336,                 1.1078,             0.00035465,             0.00035465,             0.00035465
                     95,                 0.8494,                 4.8656,                0.26843,                0.55111,                 1.1445,                0.75638,                 0.9597,                0.85246,                0.59117,                0.67934,                0.65483,                0.56325,                0.36071,                 1.0737,                 7.4169,                0.20406,                0.62594,                 1.1176,              0.0003047,              0.0003047,              0.0003047
                     96,                0.85058,                 4.9058,                0.26761,                0.54348,                 1.1604,                0.75561,                0.95574,                0.85812,                0.58855,                0.68079,                0.62047,                0.57329,                 0.3706,                 1.0897,                 7.3909,                0.20151,                0.62959,                 1.1256,             0.00025475,             0.00025475,             0.00025475
                     97,                0.85255,                 4.9208,                0.26126,                0.54708,                 1.1521,                0.74699,                0.96626,                 0.8573,                0.58638,                0.67536,                0.60526,                0.54843,                0.35993,                 1.1383,                 7.4223,                0.20099,                0.63967,                 1.1489,              0.0002048,              0.0002048,              0.0002048
