                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.76083,                 4.9484,                0.32202,                0.61794,                0.99122,                0.93016,                0.74545,                0.82185,                0.67197,                0.73998,                0.70909,                0.70074,                0.39961,                0.79805,                 4.5083,                0.09384,                0.58933,                0.95414,              0.0007856,              0.0007856,              0.0007856
                     94,                0.75923,                 5.0544,                0.30346,                0.64408,                0.98772,                0.89535,                0.77785,                0.81581,                0.68286,                0.73978,                0.72727,                0.72845,                0.42527,                0.77665,                 4.3292,                0.09169,                0.58435,                0.96906,              0.0007724,              0.0007724,              0.0007724
                     95,                0.73876,                 4.9579,                0.29396,                0.62792,                0.97789,                0.86375,                0.76364,                0.78636,                0.65051,                0.70386,                0.73472,                0.69638,                0.40192,                0.78757,                 4.3829,                0.09389,                0.60398,                0.96998,              0.0007592,              0.0007592,              0.0007592
                     96,                0.74758,                 4.7986,                0.29101,                 0.6319,                0.99516,                0.84618,                0.74545,                0.79352,                0.63702,                0.71191,                0.80882,                0.69822,                0.39186,                0.79539,                 4.3561,                0.09562,                0.61902,                0.96227,               0.000746,               0.000746,               0.000746
                     97,                0.74397,                 5.3699,                   0.29,                0.60714,                0.97441,                0.92976,                0.72205,                 0.7698,                0.60285,                0.73736,                0.72727,                0.68131,                0.38592,                0.91423,                 4.4309,                0.09194,                0.67938,                 1.0288,              0.0007328,              0.0007328,              0.0007328
                     98,                0.73796,                 5.1512,                0.30348,                0.60042,                0.97164,                0.81779,                0.74545,                0.77194,                0.62422,                0.71097,                0.72727,                0.67684,                0.38353,                 0.8576,                 4.5162,                0.08793,                0.66318,                 1.0312,              0.0007196,              0.0007196,              0.0007196
                     99,                0.74617,                 5.1983,                0.28814,                0.61959,                 1.0002,                0.95208,                0.72255,                0.78919,                0.64041,                0.72363,                0.72727,                 0.6782,                0.36328,                0.81193,                 4.4925,                0.09331,                0.58132,                0.96196,              0.0007064,              0.0007064,              0.0007064
                    100,                0.71958,                 5.3985,                0.30364,                0.60754,                0.96797,                 0.9523,                0.72597,                0.80472,                0.64364,                0.66826,                0.73258,                0.66207,                0.39285,                0.90194,                  4.365,                0.09745,                0.66266,                 1.0246,              0.0006932,              0.0006932,              0.0006932
                    101,                0.73856,                 5.1434,                 0.3073,                0.59649,                 0.9754,                0.88477,                0.74545,                0.81799,                0.64373,                0.69939,                0.63454,                0.63526,                0.40143,                0.92098,                 4.4195,                 0.0897,                0.58791,                 1.0728,                0.00068,                0.00068,                0.00068
                    102,                0.74935,                 5.0412,                0.28128,                0.61218,                0.99935,                0.92289,                0.72727,                0.83171,                0.66329,                0.67639,                0.72212,                0.70809,                0.42499,                0.90148,                 4.3673,                0.08935,                0.56571,                 1.0662,              0.0006668,              0.0006668,              0.0006668
                    103,                0.72552,                 5.0871,                0.32294,                 0.6051,                0.97952,                0.93131,                0.73965,                0.81882,                0.65159,                0.71548,                0.69091,                0.69137,                0.40921,                0.91196,                 4.4379,                0.08775,                0.62634,                 1.0622,              0.0006536,              0.0006536,              0.0006536
                    104,                0.68804,                 4.9849,                0.30088,                0.58426,                0.96513,                 0.9048,                0.74545,                0.82173,                0.66673,                0.69138,                0.74545,                0.70409,                0.39374,                0.93154,                 4.4101,                0.09597,                0.62297,                 1.0846,              0.0006404,              0.0006404,              0.0006404
                    105,                0.71689,                 4.7599,                0.30623,                0.57935,                0.97615,                0.89067,                0.74067,                0.82104,                0.66677,                0.72895,                0.76364,                0.74313,                0.42631,                0.90477,                 4.4194,                0.09853,                0.62483,                 1.0252,              0.0006272,              0.0006272,              0.0006272
                    106,                0.70081,                 5.3398,                0.30618,                0.58114,                0.96329,                0.93167,                 0.7437,                0.83277,                0.68141,                0.73354,                0.75088,                0.73648,                0.42295,                0.87316,                 4.4762,                 0.1023,                0.60252,                0.99849,               0.000614,               0.000614,               0.000614
                    107,                0.72789,                 4.9876,                0.27315,                0.60612,                0.97724,                0.90725,                0.72727,                0.82806,                0.68029,                0.71715,                0.69091,                0.72555,                0.43111,                0.89703,                 4.5158,                 0.1055,                0.62905,                   1.05,              0.0006008,              0.0006008,              0.0006008
                    108,                0.72347,                 5.0686,                0.28814,                0.60612,                0.99009,                0.91254,                0.75892,                0.83829,                0.67173,                0.76464,                0.70884,                0.75609,                0.44505,                0.89292,                  4.481,                0.09646,                0.64679,                 1.0353,              0.0005876,              0.0005876,              0.0005876
                    109,                 0.7211,                 4.7373,                0.29542,                0.59229,                0.96622,                 0.8583,                0.74545,                0.80551,                0.64892,                0.69878,                0.80143,                0.73376,                0.41505,                0.82064,                 4.4444,                0.09331,                0.57509,                0.98335,              0.0005744,              0.0005744,              0.0005744
                    110,                0.73616,                  5.053,                0.29953,                0.60328,                0.99275,                0.84287,                0.78028,                0.80223,                0.66614,                0.75645,                0.74545,                0.70416,                0.44131,                0.81754,                 4.5343,                0.09958,                0.65152,                0.96945,              0.0005612,              0.0005612,              0.0005612
                    111,                0.71351,                 5.2078,                0.30656,                0.57279,                0.97887,                0.92428,                0.74545,                0.83378,                 0.6798,                0.72616,                0.72325,                 0.7156,                0.43304,                0.86416,                 4.5213,                 0.0884,                0.55112,                 1.0114,               0.000548,               0.000548,               0.000548
                    112,                0.70932,                 5.0811,                0.29798,                0.58835,                0.97815,                0.87422,                0.75831,                0.82996,                0.68782,                0.74441,                0.70909,                 0.7162,                0.45794,                0.82504,                 4.3795,                 0.0935,                0.61188,                 1.0051,              0.0005348,              0.0005348,              0.0005348
                    113,                 0.7152,                 4.6629,                0.29388,                0.57201,                0.96517,                0.90848,                0.72202,                0.83723,                0.69186,                0.74917,                0.72727,                0.72638,                0.45894,                0.80314,                 4.3071,                0.09155,                0.60801,                 0.9749,              0.0005216,              0.0005216,              0.0005216
                    114,                0.69556,                 5.0766,                0.30401,                0.57952,                0.98115,                0.86764,                0.76364,                0.82972,                0.69822,                0.74386,                0.69091,                0.70302,                 0.4323,                 0.7987,                 4.3785,                0.08446,                0.61759,                0.94994,              0.0005084,              0.0005084,              0.0005084
                    115,                0.68992,                 4.8492,                0.27767,                0.56961,                0.95213,                0.86439,                0.72727,                0.82269,                0.68858,                0.68023,                0.73494,                0.68909,                0.42013,                0.74125,                 4.3614,                0.08431,                0.60653,                0.92673,              0.0004952,              0.0004952,              0.0004952
                    116,                0.69359,                 4.9219,                0.27917,                0.56431,                0.97304,                0.87274,                0.76364,                0.84106,                0.68491,                0.66781,                0.69453,                0.69843,                0.42858,                0.78921,                 4.4361,                0.08507,                0.64382,                0.94946,               0.000482,               0.000482,               0.000482
                    117,                0.68355,                  5.208,                 0.3049,                0.55364,                 0.9658,                0.91671,                0.74545,                0.82297,                0.67436,                0.72157,                  0.754,                0.71855,                0.44187,                0.80724,                    4.4,                0.08661,                0.66572,                0.95434,              0.0004688,              0.0004688,              0.0004688
                    118,                0.68693,                 4.8617,                0.30052,                0.58317,                0.97094,                0.91065,                0.74131,                0.81433,                 0.6573,                0.74669,                0.72727,                 0.7117,                0.43651,                0.81458,                 4.4032,                0.08713,                0.64734,                 0.9738,              0.0004556,              0.0004556,              0.0004556
                    119,                0.66104,                 4.8236,                0.28746,                0.54596,                0.95215,                0.93163,                0.74327,                0.82614,                0.69385,                0.72732,                0.77602,                0.72904,                0.45799,                0.81828,                 4.3642,                0.08787,                0.62122,                0.98805,              0.0004424,              0.0004424,              0.0004424
                    120,                0.67827,                 4.9097,                0.28806,                0.56528,                0.96504,                0.85467,                0.78182,                0.83699,                0.67247,                0.68127,                0.67273,                 0.7013,                0.41622,                0.87696,                  4.523,                0.09164,                0.66395,                0.99105,              0.0004292,              0.0004292,              0.0004292
                    121,                0.71496,                  4.992,                0.28222,                0.59019,                0.97156,                0.88618,                0.74545,                0.83626,                 0.6893,                0.64979,                0.72727,                0.70087,                0.42593,                0.79834,                 4.4338,                0.08808,                0.66806,                0.97192,               0.000416,               0.000416,               0.000416
                    122,                 0.6655,                 4.5651,                 0.2646,                0.53164,                0.95295,                0.88072,                0.76364,                 0.8378,                0.69022,                0.71428,                0.67273,                0.69756,                 0.4313,                 0.8047,                 4.4048,                0.08358,                0.65004,                0.95441,              0.0004028,              0.0004028,              0.0004028
                    123,                0.66328,                 4.9455,                 0.2841,                0.56968,                0.95874,                0.87328,                0.75184,                0.82943,                0.68337,                0.71405,                0.69091,                0.70811,                0.44571,                0.79648,                 4.4038,                0.08286,                0.59221,                0.97419,              0.0003896,              0.0003896,              0.0003896
                    124,                0.64924,                 4.8674,                0.27607,                0.53267,                0.94446,                  0.843,                0.78101,                0.83036,                0.67219,                0.72166,                0.75432,                0.72777,                0.44856,                0.82372,                 4.3309,                 0.0831,                0.64246,                 0.9876,              0.0003764,              0.0003764,              0.0003764
                    125,                0.67671,                 5.1124,                0.29035,                0.55215,                 0.9607,                0.90738,                0.71255,                0.81161,                0.66556,                0.70552,                0.74545,                0.67444,                0.43162,                0.81654,                 4.3402,                0.07957,                0.59682,                0.98037,              0.0003632,              0.0003632,              0.0003632
                    126,                0.64945,                  4.689,                0.28142,                0.55186,                0.95848,                0.82229,                0.78182,                0.82964,                0.67756,                0.72357,                0.71395,                0.71385,                0.45468,                0.79658,                 4.3345,                0.08156,                0.61114,                0.97124,                0.00035,                0.00035,                0.00035
                    127,                0.64463,                  4.759,                0.30868,                0.54241,                 0.9449,                0.91247,                0.75823,                 0.8261,                0.68169,                0.73604,                0.76364,                0.72173,                0.44849,                0.76776,                 4.3045,                0.08398,                0.59718,                 0.9629,              0.0003368,              0.0003368,              0.0003368
                    128,                0.66382,                 4.7247,                0.27673,                0.53981,                0.96287,                0.91028,                0.73798,                0.83672,                0.69668,                0.74862,                0.70398,                0.73159,                0.44869,                0.76084,                 4.3132,                0.08671,                0.58125,                0.95313,              0.0003236,              0.0003236,              0.0003236
                    129,                0.66633,                 4.7853,                0.28231,                0.54766,                0.95276,                0.90641,                0.70909,                 0.8238,                0.68602,                0.71663,                0.68973,                0.69736,                0.44609,                0.75791,                 4.3274,                0.08478,                0.60005,                0.96031,              0.0003104,              0.0003104,              0.0003104
                    130,                0.62681,                 4.6076,                0.28656,                0.53026,                 0.9514,                0.88318,                0.72727,                0.81893,                0.69003,                0.73537,                0.70738,                0.70336,                0.44388,                0.77939,                 4.3208,                0.08644,                0.61966,                0.96508,              0.0002972,              0.0002972,              0.0002972
                    131,                0.65478,                 4.4671,                0.28266,                0.55156,                0.95771,                0.88758,                0.74545,                0.82712,                0.70047,                0.74964,                0.76219,                0.72157,                0.46796,                0.76285,                 4.3229,                0.08493,                0.60332,                0.95687,               0.000284,               0.000284,               0.000284
                    132,                0.63634,                 4.6635,                0.26718,                0.52241,                0.94259,                0.88373,                0.74545,                0.83854,                0.71284,                0.71785,                0.74019,                0.73421,                0.46281,                0.77976,                 4.3205,                0.07955,                0.62453,                0.95685,              0.0002708,              0.0002708,              0.0002708
                    133,                0.61738,                 4.7748,                0.29391,                0.49885,                0.92445,                0.93109,                0.73714,                0.83047,                0.69798,                0.71695,                0.70909,                0.69784,                0.43726,                0.73894,                 4.3354,                0.08087,                0.64724,                0.94295,              0.0002576,              0.0002576,              0.0002576
                    134,                0.63542,                 4.8789,                0.29793,                0.52311,                0.95215,                0.94389,                0.72727,                0.82119,                0.69086,                0.75872,                0.74328,                0.72002,                0.44336,                0.74442,                 4.3567,                0.08329,                0.69544,                0.93816,              0.0002444,              0.0002444,              0.0002444
                    135,                0.63447,                 4.7863,                0.29159,                0.51445,                0.94323,                0.91107,                0.74506,                0.82045,                0.68685,                0.72808,                0.72727,                0.71788,                0.45353,                0.75966,                 4.3864,                0.08686,                0.63163,                0.94277,              0.0002312,              0.0002312,              0.0002312
                    136,                0.64772,                 5.1115,                0.29479,                0.51243,                0.94982,                0.90538,                0.74545,                0.83364,                0.70398,                0.71003,                0.72727,                0.73278,                0.45371,                0.78928,                 4.4055,                0.09213,                0.61857,                0.94578,               0.000218,               0.000218,               0.000218
                    137,                0.62658,                 4.7082,                0.26205,                0.50936,                0.94731,                0.90865,                0.74545,                0.83242,                0.69695,                0.71003,                0.69091,                0.71911,                0.44656,                 0.7787,                 4.4036,                0.08544,                0.64218,                0.95865,              0.0002048,              0.0002048,              0.0002048
                    138,                0.62588,                 4.3706,                0.27767,                0.51988,                0.94926,                0.92222,                0.74545,                0.82511,                0.70026,                0.72988,                0.68783,                0.70276,                0.46052,                0.77798,                 4.3338,                 0.0821,                0.62295,                0.94945,              0.0001916,              0.0001916,              0.0001916
                    139,                0.61545,                 4.7585,                0.27995,                0.51958,                0.95294,                 0.8895,                0.74545,                0.82413,                0.68907,                0.70889,                0.70842,                0.71156,                0.46846,                0.78242,                 4.3536,                0.08084,                0.63499,                0.95315,              0.0001784,              0.0001784,              0.0001784
                    140,                0.60814,                 4.4581,                0.26421,                0.50059,                0.93236,                0.86303,                0.74545,                0.82327,                0.68441,                 0.7065,                0.72727,                0.70848,                0.46771,                0.78558,                 4.3689,                0.08132,                0.60371,                0.95467,              0.0001652,              0.0001652,              0.0001652
                    141,                0.48128,                  4.967,                 0.0858,                0.35547,                0.85348,                0.85539,                0.75293,                0.82688,                 0.6823,                0.72904,                0.73386,                0.70908,                0.44978,                0.80115,                 4.3634,                0.07849,                0.60082,                0.95376,               0.000152,               0.000152,               0.000152
                    142,                0.48996,                 5.0376,                0.07653,                   0.36,                0.85842,                0.90477,                0.76364,                0.83342,                0.67982,                0.70398,                0.74545,                0.69284,                0.44848,                0.79704,                 4.2964,                 0.0687,                0.59706,                0.94461,              0.0001388,              0.0001388,              0.0001388
                    143,                0.47545,                 4.8435,                0.07159,                0.34576,                0.84775,                 0.8849,                0.76364,                0.82323,                0.66621,                0.71001,                0.74545,                0.68642,                0.43925,                0.80108,                 4.3187,                0.06426,                 0.5932,                0.95339,              0.0001256,              0.0001256,              0.0001256
                    144,                0.47933,                  5.074,                0.07694,                0.34872,                0.85984,                0.90565,                0.76364,                0.82384,                0.67342,                0.73741,                0.74545,                0.72264,                0.45743,                0.80616,                  4.312,                0.06009,                0.61635,                0.95821,              0.0001124,              0.0001124,              0.0001124
                    145,                0.47939,                  4.964,                0.07321,                0.34647,                0.85609,                0.90462,                0.74545,                0.82406,                0.67935,                 0.7505,                0.74545,                0.71524,                0.45118,                0.79653,                 4.3262,                0.05755,                0.64314,                0.95572,               9.92e-05,               9.92e-05,               9.92e-05
                    146,                0.48286,                 4.8948,                0.07329,                0.35816,                0.85951,                0.89138,                0.74545,                 0.8156,                0.67763,                0.73815,                0.74545,                 0.7032,                0.45809,                0.78815,                 4.3664,                0.05436,                0.63554,                0.94912,                8.6e-05,                8.6e-05,                8.6e-05
                    147,                0.47694,                 4.9382,                0.06697,                0.33409,                 0.8601,                0.88768,                0.74545,                 0.8096,                0.67198,                0.73512,                0.72727,                 0.7069,                0.45235,                0.78947,                 4.3398,                0.05172,                 0.6364,                0.94966,               7.28e-05,               7.28e-05,               7.28e-05
                    148,                0.47702,                 4.9479,                 0.0604,                0.34028,                0.85856,                0.88859,                0.76364,                0.80988,                0.67749,                 0.7362,                0.72727,                0.71344,                0.46321,                0.78321,                  4.336,                0.05064,                0.62976,                0.94807,               5.96e-05,               5.96e-05,               5.96e-05
                    149,                0.45841,                 4.7816,                0.06283,                0.32612,                0.86059,                0.91111,                0.76364,                0.80682,                0.67964,                0.73443,                0.72727,                0.70217,                0.45331,                0.77904,                 4.3631,                 0.0498,                0.62805,                 0.9474,               4.64e-05,               4.64e-05,               4.64e-05
                    150,                0.45924,                 4.9037,                0.06379,                0.32837,                0.83402,                0.90074,                0.76364,                0.80707,                0.67998,                 0.7384,                0.72727,                0.69978,                0.45131,                0.77539,                 4.3589,                0.04855,                 0.6377,                0.94634,               3.32e-05,               3.32e-05,               3.32e-05
