                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.2422,                 7.2869,                0.58988,                0.96346,                 1.3857,                0.81775,                0.98182,                 0.8513,                0.52245,                 0.2401,                0.21818,                0.09271,                0.02708,                 1.2955,                  8.948,                0.35686,                0.77849,                 1.2292,               0.004109,               0.004109,               0.004109
                     20,                 1.2909,                 7.3183,                0.58531,                 1.0149,                 1.4078,                0.80564,                0.98182,                0.85716,                0.51753,                0.33477,                    0.2,                0.12225,                0.02448,                 1.2756,                 8.9757,                0.33553,                0.77968,                 1.2295,              0.0040595,              0.0040595,              0.0040595
                     21,                 1.2771,                 7.1532,                0.58862,                0.99409,                 1.4056,                0.76467,                0.82718,                0.73681,                0.33307,                0.32025,                0.34545,                0.20874,                0.05327,                 1.9683,                 8.8865,                0.32733,                0.88339,                 1.6049,                0.00401,                0.00401,                0.00401
                     22,                 1.2157,                 7.2921,                0.58165,                0.94968,                 1.3909,                 0.7951,                0.89091,                 0.8532,                0.43098,                0.31394,                0.34545,                0.13941,                0.04017,                  1.699,                 8.9974,                0.32212,                0.85723,                 1.4504,              0.0039605,              0.0039605,              0.0039605
                     23,                 1.2566,                 7.0418,                0.57724,                 1.0289,                 1.4089,                0.77933,                0.92727,                0.83333,                0.39522,                0.34228,                0.27273,                0.13129,                0.03815,                 1.6487,                 8.9866,                0.30676,                0.81328,                 1.4128,               0.003911,               0.003911,               0.003911
                     24,                 1.2258,                 7.0958,                0.57376,                0.95329,                 1.3777,                0.79763,                0.93169,                0.84397,                0.41312,                0.44488,                0.38182,                0.24953,                0.08331,                 1.6319,                 8.8129,                0.31022,                0.81007,                 1.3536,              0.0038615,              0.0038615,              0.0038615
                     25,                 1.2245,                 6.6505,                0.56753,                0.95648,                 1.3697,                0.81311,                0.83636,                0.80455,                0.46062,                0.49884,                0.41818,                0.27725,                0.09751,                 1.4353,                 8.7739,                0.29998,                0.82695,                 1.2984,               0.003812,               0.003812,               0.003812
                     26,                 1.1835,                 6.4373,                0.57497,                0.94298,                 1.3487,                0.77685,                0.88621,                0.75893,                0.40583,                0.42177,                0.47273,                  0.248,                0.08398,                 1.5224,                 8.7083,                0.29029,                0.82764,                 1.3439,              0.0037625,              0.0037625,              0.0037625
                     27,                 1.2396,                 6.7197,                0.56399,                0.94965,                 1.3803,                0.75978,                0.92017,                0.78591,                0.38551,                0.48003,                0.45455,                0.32387,                0.13614,                 1.6811,                 8.5771,                0.29542,                0.85882,                 1.4394,               0.003713,               0.003713,               0.003713
                     28,                 1.2134,                 6.6897,                0.57177,                0.94389,                 1.3772,                0.82212,                0.92442,                0.81053,                0.37512,                0.49683,                    0.4,                0.32221,                0.12453,                 1.7835,                 8.6374,                 0.2863,                0.85066,                 1.4488,              0.0036635,              0.0036635,              0.0036635
                     29,                 1.2092,                 6.6685,                0.58855,                0.94148,                 1.3829,                0.79928,                0.96364,                0.86919,                0.51087,                 0.5025,                0.54545,                0.41722,                0.14187,                 1.3874,                 8.5727,                0.27535,                0.80304,                  1.269,               0.003614,               0.003614,               0.003614
                     30,                 1.1819,                 6.6043,                0.55926,                0.89278,                 1.3422,                0.77866,                0.98182,                0.87977,                0.50444,                0.57992,                0.45185,                0.32562,                0.10367,                 1.3345,                 8.6317,                 0.2687,                0.75834,                 1.2278,              0.0035645,              0.0035645,              0.0035645
                     31,                 1.1768,                 6.5947,                 0.5492,                0.93044,                 1.3481,                0.86281,                0.91483,                0.87344,                0.55651,                0.54477,                0.45455,                0.35627,                0.11822,                 1.1287,                 8.8273,                 0.2626,                0.72727,                 1.1849,               0.003515,               0.003515,               0.003515
                     32,                 1.1851,                 6.2027,                0.56391,                0.91893,                 1.3709,                0.82802,                0.96297,                0.85911,                0.55194,                0.50093,                0.43636,                0.33213,                 0.1234,                 1.1335,                 8.5876,                0.26418,                 0.7361,                 1.1686,              0.0034655,              0.0034655,              0.0034655
                     33,                 1.1999,                 6.5411,                0.56584,                0.92023,                 1.3673,                0.83217,                0.92727,                0.86302,                0.52563,                0.60143,                0.52727,                0.39327,                0.14206,                 1.1883,                 8.5802,                0.26684,                0.69304,                 1.1801,               0.003416,               0.003416,               0.003416
                     34,                 1.1707,                 6.3968,                0.54703,                0.90459,                 1.3464,                0.77015,                0.90909,                0.83604,                0.55173,                0.51996,                0.47273,                0.33447,                0.11826,                 1.1292,                 8.5843,                0.27235,                0.76328,                 1.1612,              0.0033665,              0.0033665,              0.0033665
                     35,                 1.1858,                 6.4116,                0.56436,                0.87624,                 1.3511,                0.75012,                0.96364,                0.84368,                0.49628,                0.54825,                0.47273,                0.36443,                  0.152,                 1.3232,                 8.6499,                  0.253,                0.78692,                 1.2287,               0.003317,               0.003317,               0.003317
                     36,                 1.1887,                 6.0786,                0.58422,                0.94081,                 1.3806,                0.77254,                0.96364,                0.85308,                0.50284,                0.54085,                0.47273,                0.33353,                0.11037,                 1.2593,                 8.7378,                0.24818,                0.74205,                 1.2245,              0.0032675,              0.0032675,              0.0032675
                     37,                  1.182,                 6.2016,                0.55507,                0.91501,                 1.3502,                0.76252,                0.90909,                0.80427,                0.48036,                0.54477,                0.47273,                0.36008,                0.14851,                 1.2725,                  8.439,                 0.2588,                0.73206,                 1.2277,               0.003218,               0.003218,               0.003218
                     38,                 1.1562,                  6.225,                0.56824,                0.92959,                 1.3558,                0.75902,                0.91635,                0.82454,                0.53676,                0.48757,                0.50909,                0.35993,                0.14072,                 1.1141,                 8.3142,                0.26109,                 0.7507,                 1.1351,              0.0031685,              0.0031685,              0.0031685
                     39,                 1.1855,                 6.1313,                0.57475,                0.93848,                 1.3455,                0.79664,                0.92727,                0.84063,                0.53414,                0.59273,                0.50286,                 0.4051,                0.14915,                 1.1202,                 8.3267,                0.26938,                 0.7216,                 1.1232,               0.003119,               0.003119,               0.003119
                     40,                 1.1237,                 6.0843,                0.55966,                0.91533,                 1.3066,                0.79061,                0.90909,                0.81343,                0.51013,                0.58415,                0.43636,                0.40614,                0.16662,                 1.2288,                 8.3909,                0.26289,                0.73231,                 1.1648,              0.0030695,              0.0030695,              0.0030695
                     41,                 1.1346,                 6.1048,                0.56494,                0.87179,                  1.336,                0.82339,                0.92727,                0.85642,                0.51711,                0.63112,                0.46671,                0.38697,                0.17914,                 1.3115,                  8.394,                0.25476,                0.75196,                 1.2449,                0.00302,                0.00302,                0.00302
                     42,                 1.1926,                  6.258,                0.56728,                0.91208,                 1.3461,                0.83271,                0.90508,                0.85817,                0.60187,                0.56884,                0.56364,                 0.3823,                0.14907,                 1.0689,                 8.2322,                0.25204,                0.71905,                 1.1425,              0.0029705,              0.0029705,              0.0029705
                     43,                 1.1545,                  5.907,                0.54165,                0.87269,                 1.3364,                0.75155,                0.98182,                0.85764,                0.53355,                0.49368,                0.50909,                0.34565,                0.14363,                 1.1756,                 8.2155,                0.25571,                 0.7144,                 1.1815,               0.002921,               0.002921,               0.002921
                     44,                 1.1461,                 5.9253,                0.55053,                0.90812,                 1.3205,                0.81972,                0.87273,                0.82963,                0.52183,                0.54648,                0.58182,                 0.3898,                0.16156,                 1.2464,                 8.2357,                0.25829,                0.71403,                 1.2166,              0.0028715,              0.0028715,              0.0028715
                     45,                 1.1288,                 6.0123,                0.55454,                0.88906,                 1.3188,                0.80329,                0.89091,                0.83018,                0.56542,                0.55195,                0.56364,                0.38445,                0.16696,                 1.1159,                 8.1139,                0.25631,                0.69371,                 1.1583,               0.002822,               0.002822,               0.002822
                     46,                 1.1953,                 5.7888,                0.57069,                0.91281,                 1.3553,                0.85097,                0.83065,                0.80824,                0.57273,                0.67222,                0.52727,                0.40205,                0.15952,                  1.054,                 8.2596,                0.25634,                0.72694,                 1.1404,              0.0027725,              0.0027725,              0.0027725
                     47,                 1.1473,                 5.8761,                0.55962,                0.90107,                  1.327,                0.72812,                0.92519,                0.81264,                0.52052,                  0.621,                0.49091,                0.38064,                0.13506,                 1.1783,                 8.3138,                0.26129,                0.79085,                 1.1986,               0.002723,               0.002723,               0.002723
                     48,                  1.129,                 5.6973,                0.56794,                0.89709,                 1.3266,                0.78785,                0.96364,                0.82814,                 0.5314,                0.57892,                0.54545,                0.41893,                0.16611,                 1.2047,                 8.1969,                0.25057,                0.72568,                 1.1866,              0.0026735,              0.0026735,              0.0026735
                     49,                 1.1189,                 5.6635,                0.54186,                0.87778,                 1.3073,                0.81159,                0.93989,                0.86297,                0.54719,                0.55171,                0.53712,                0.41589,                0.17669,                 1.2265,                 8.1692,                  0.254,                0.70868,                 1.2002,               0.002624,               0.002624,               0.002624
                     50,                 1.0994,                 5.9249,                0.54749,                0.85202,                 1.3112,                0.79822,                0.93509,                0.84806,                0.52537,                 0.5436,                0.50909,                0.37876,                0.16778,                 1.2624,                 8.2327,                 0.2594,                0.73297,                 1.2331,              0.0025745,              0.0025745,              0.0025745
                     51,                 1.0803,                 5.6965,                0.54778,                0.85001,                 1.2845,                0.77722,                0.95151,                 0.8414,                0.51068,                0.59472,                0.56364,                0.48178,                0.24767,                 1.3006,                 8.2022,                0.26235,                0.72605,                  1.206,               0.002525,               0.002525,               0.002525
                     52,                   1.09,                  5.575,                0.54888,                0.87098,                  1.289,                0.79945,                0.94545,                0.81172,                0.54433,                 0.6018,                0.54545,                 0.4623,                0.20524,                 1.1358,                 8.3121,                 0.2656,                0.74204,                 1.1651,              0.0024755,              0.0024755,              0.0024755
                     53,                 1.0908,                 5.9459,                 0.5485,                0.84654,                 1.3097,                0.76782,                0.96207,                0.81474,                0.54061,                0.63143,                0.43636,                0.42944,                0.22193,                 1.1603,                 7.9091,                0.26541,                0.71436,                  1.164,               0.002426,               0.002426,               0.002426
                     54,                 1.0934,                 5.4831,                0.55808,                0.88406,                 1.3117,                0.79194,                0.96895,                0.82581,                 0.5145,                0.57358,                0.49091,                0.43472,                0.22419,                 1.2829,                 8.0917,                0.25205,                0.74288,                 1.2122,              0.0023765,              0.0023765,              0.0023765
                     55,                 1.0965,                 5.6397,                0.55093,                0.84087,                 1.2991,                0.79381,                0.98182,                0.85751,                0.54327,                0.61455,                0.56364,                0.47588,                0.21977,                  1.222,                 8.1502,                0.24539,                0.69595,                 1.1878,               0.002327,               0.002327,               0.002327
                     56,                 1.1114,                 5.9279,                  0.569,                0.86315,                  1.312,                0.81193,                0.94198,                0.86816,                0.54546,                0.59192,                0.54545,                   0.45,                0.20121,                  1.181,                 8.1514,                0.24343,                0.66446,                 1.1827,              0.0022775,              0.0022775,              0.0022775
                     57,                 1.0954,                 5.7897,                0.54549,                0.86407,                 1.3013,                0.76211,                0.94545,                0.82189,                0.47665,                0.59761,                0.54545,                0.44817,                0.23084,                 1.4067,                 8.1412,                0.24797,                0.72131,                 1.2651,               0.002228,               0.002228,               0.002228
                     58,                 1.1192,                 5.1729,                0.55604,                 0.8946,                 1.3365,                0.81674,                0.89132,                0.85139,                0.56456,                0.57311,                0.49091,                0.40733,                0.19404,                 1.1258,                 8.2601,                0.24229,                0.66548,                 1.1607,              0.0021785,              0.0021785,              0.0021785
                     59,                  1.074,                 5.4218,                0.53871,                0.83523,                 1.2878,                0.77007,                0.97439,                0.84138,                 0.5777,                0.51483,                0.54027,                0.42523,                0.20383,                 1.0647,                    8.1,                0.23861,                0.68094,                 1.1407,               0.002129,               0.002129,               0.002129
                     60,                 1.0741,                 5.7337,                 0.5633,                0.84441,                 1.2922,                0.79201,                0.98182,                0.84154,                0.51568,                0.53621,                0.50456,                0.41958,                0.20639,                 1.2525,                 8.3591,                0.24436,                 0.7055,                 1.2201,              0.0020795,              0.0020795,              0.0020795
                     61,                 1.0561,                  5.412,                0.54072,                0.81528,                 1.2755,                0.79006,                0.98182,                0.83075,                0.53553,                0.49889,                0.50687,                 0.4067,                0.20082,                 1.1711,                 8.1889,                0.24356,                0.69433,                 1.1819,                0.00203,                0.00203,                0.00203
                     62,                 1.0862,                 5.4748,                0.54023,                0.81494,                 1.2948,                0.77344,                0.98182,                0.84694,                0.56386,                0.55713,                0.52727,                0.41648,                0.20909,                 1.1307,                 8.0367,                0.24583,                0.68406,                 1.1386,              0.0019805,              0.0019805,              0.0019805
                     63,                 1.0652,                 5.2319,                0.53843,                0.84264,                  1.293,                0.75654,                0.96364,                0.84153,                0.54174,                0.58552,                0.52727,                0.40452,                0.19562,                 1.1682,                 8.2618,                0.23878,                0.70914,                 1.1667,               0.001931,               0.001931,               0.001931
                     64,                 1.0643,                 5.0054,                  0.543,                0.83455,                 1.2946,                0.76345,                0.93896,                0.81296,                0.52292,                0.63143,                0.59192,                0.46776,                0.22906,                 1.2401,                 8.1137,                0.24172,                0.73038,                 1.1999,              0.0018815,              0.0018815,              0.0018815
                     65,                 1.0759,                 5.5026,                0.55823,                0.84448,                 1.3078,                0.76926,                 0.9699,                0.83722,                0.54593,                0.56695,                0.54545,                0.42707,                0.22192,                 1.2193,                 8.1008,                0.24191,                0.71244,                 1.2008,               0.001832,               0.001832,               0.001832
                     66,                 1.0183,                 5.0485,                0.52964,                0.81255,                  1.245,                0.76888,                0.98182,                0.83761,                0.52887,                0.61227,                0.54545,                0.47209,                0.25809,                 1.2947,                 8.0322,                   0.24,                0.71812,                 1.2255,              0.0017825,              0.0017825,              0.0017825
                     67,                 1.0627,                  5.103,                0.53426,                0.81302,                 1.2739,                0.79171,                0.96756,                0.82855,                0.56163,                0.55548,                0.54545,                0.46213,                0.25707,                 1.1647,                 8.0405,                0.24373,                0.69831,                 1.1698,               0.001733,               0.001733,               0.001733
                     68,                 1.0171,                 5.4036,                0.55717,                0.79422,                 1.2628,                0.77965,                0.98182,                0.83453,                0.57959,                0.62002,                0.54545,                0.45298,                0.24263,                 1.1121,                 7.9997,                 0.2453,                0.68968,                 1.1547,              0.0016835,              0.0016835,              0.0016835
                     69,                 1.0734,                 5.3079,                0.53542,                0.83969,                 1.2929,                0.77695,                0.98182,                0.84758,                0.60008,                0.66338,                    0.6,                0.47391,                0.27252,                 1.0331,                 7.7766,                0.24954,                0.67146,                 1.1196,               0.001634,               0.001634,               0.001634
                     70,                 1.0291,                 5.0642,                0.53868,                 0.7863,                 1.2527,                0.78112,                0.97337,                0.86154,                0.59983,                0.65078,                0.52727,                0.45004,                0.30084,                 1.1126,                 7.7046,                0.25327,                0.67729,                  1.146,              0.0015845,              0.0015845,              0.0015845
                     71,                 1.0399,                 5.2776,                0.54341,                0.79108,                 1.2777,                0.78997,                0.98182,                0.85676,                0.55527,                0.62692,                0.58182,                0.50133,                0.31826,                 1.2299,                 7.6598,                0.24644,                 0.6873,                  1.192,               0.001535,               0.001535,               0.001535
                     72,                  1.032,                 5.2162,                0.54178,                0.82042,                 1.2743,                0.78901,                0.98182,                0.86061,                0.55963,                0.70297,                0.61818,                0.50474,                0.30941,                 1.1823,                 7.6406,                0.24677,                0.68605,                 1.1523,              0.0014855,              0.0014855,              0.0014855
                     73,                 1.0319,                 5.0991,                0.52533,                0.81217,                 1.2545,                0.76115,                0.96364,                 0.8476,                0.59363,                0.67498,                    0.6,                0.47352,                0.30347,                 1.0723,                 7.0115,                0.25038,                0.67118,                 1.1068,               0.001436,               0.001436,               0.001436
                     74,                 1.0345,                  5.083,                0.53291,                0.82244,                 1.2745,                0.79801,                0.96364,                0.83824,                 0.5438,                0.61987,                0.56364,                0.44876,                0.28632,                 1.1909,                 6.7752,                0.25156,                0.71197,                 1.1743,              0.0013865,              0.0013865,              0.0013865
                     75,                 1.0429,                 4.8581,                0.54675,                0.80835,                 1.2811,                0.80163,                0.92727,                0.83472,                0.54406,                0.62587,                0.58182,                0.50249,                 0.3173,                 1.1504,                 7.0325,                0.25534,                0.69224,                 1.1355,               0.001337,               0.001337,               0.001337
                     76,                 1.0144,                 5.0602,                0.53608,                0.77988,                  1.258,                0.78338,                0.96364,                0.83889,                0.55548,                0.61275,                0.56364,                0.48138,                0.32449,                 1.1034,                 7.5072,                0.25851,                 0.6803,                 1.1241,              0.0012875,              0.0012875,              0.0012875
                     77,                0.99498,                 5.1576,                0.54547,                0.78539,                 1.2599,                0.78884,                  0.951,                 0.8276,                0.57976,                0.60461,                0.52727,                0.47933,                0.32184,                 1.0105,                 7.2344,                0.25747,                0.66283,                 1.0846,               0.001238,               0.001238,               0.001238
                     78,                 1.0206,                  5.025,                0.54181,                0.81166,                 1.2584,                0.77695,                0.95007,                0.84373,                0.58973,                0.63773,                0.58182,                0.51826,                0.33423,                 1.0231,                 6.8098,                0.25194,                0.67318,                 1.1009,              0.0011885,              0.0011885,              0.0011885
                     79,                 1.0218,                 4.9736,                0.53818,                0.78552,                 1.2585,                0.79915,                0.96364,                0.84544,                0.58244,                0.62002,                0.56364,                0.52346,                0.34865,                 1.0829,                 7.4752,                0.24571,                0.67102,                 1.1264,               0.001139,               0.001139,               0.001139
                     80,                 1.0304,                 5.2006,                0.54861,                0.78845,                 1.2715,                0.78843,                0.96364,                0.85335,                0.58228,                0.67683,                0.58182,                0.53707,                0.35761,                 1.1611,                 7.4572,                  0.243,                0.67012,                  1.166,              0.0010895,              0.0010895,              0.0010895
                     81,                  1.007,                 5.0625,                0.53731,                 0.7556,                 1.2369,                0.79205,                0.98182,                0.84791,                0.57271,                0.66237,                0.60646,                0.54105,                0.34454,                 1.1563,                 7.5115,                0.24573,                0.65904,                 1.1633,                0.00104,                0.00104,                0.00104
                     82,                 1.0005,                 4.8877,                0.52908,                0.77373,                 1.2377,                0.79392,                0.98068,                0.84341,                0.58204,                0.67998,                    0.6,                0.52425,                0.33977,                 1.1104,                 7.0492,                0.24635,                0.66852,                 1.1401,              0.0009905,              0.0009905,              0.0009905
                     83,                 1.0198,                 5.0027,                0.55479,                0.78953,                 1.2555,                0.78256,                0.98156,                0.84281,                0.55218,                0.65568,                0.58868,                0.51058,                0.33179,                 1.1677,                 6.9608,                0.24529,                0.66296,                 1.1604,               0.000941,               0.000941,               0.000941
                     84,                 1.0114,                 4.7708,                0.56509,                0.77127,                 1.2671,                0.78207,                0.97876,                0.85515,                0.58045,                0.61711,                0.50909,                0.48607,                0.34264,                 1.1059,                  7.436,                0.24075,                0.63926,                 1.1263,              0.0008915,              0.0008915,              0.0008915
                     85,                0.97247,                 4.8845,                0.53312,                 0.7464,                 1.2369,                0.76988,                0.96364,                 0.8441,                 0.5801,                0.64718,                0.50909,                0.51438,                0.34983,                 1.0975,                 7.1196,                0.24388,                0.64393,                 1.1206,               0.000842,               0.000842,               0.000842
                     86,                0.98299,                 4.8175,                0.52681,                0.76339,                 1.2353,                0.78592,                0.96364,                0.84307,                0.58885,                0.68023,                0.52727,                0.51099,                0.33459,                 1.0394,                 6.5711,                 0.2409,                0.64035,                 1.1082,              0.0007925,              0.0007925,              0.0007925
                     87,                 1.0223,                 4.9931,                0.51854,                0.76682,                  1.258,                0.77457,                0.96364,                0.85283,                0.58643,                0.71604,                0.54545,                0.52526,                0.34267,                 1.0564,                 6.4928,                0.23842,                0.63888,                  1.115,               0.000743,               0.000743,               0.000743
                     88,                0.98811,                 4.8311,                0.52635,                0.75496,                 1.2441,                0.78936,                0.96364,                0.85827,                  0.591,                0.67696,                0.54545,                0.50396,                0.31764,                  1.032,                 6.6928,                0.23846,                0.63061,                 1.0947,              0.0006935,              0.0006935,              0.0006935
                     89,                 1.0018,                      5,                0.55518,                0.76677,                 1.2489,                0.77649,                0.94751,                0.86186,                0.58709,                0.69793,                0.61818,                0.55369,                0.34205,                 1.0355,                 7.3328,                0.23655,                0.63125,                 1.0868,               0.000644,               0.000644,               0.000644
                     90,                 0.9679,                 4.7919,                0.50454,                0.73998,                 1.2076,                0.80984,                 0.9292,                0.86306,                0.61275,                0.64903,                0.61818,                0.54138,                0.36002,                 1.0218,                  7.389,                0.23574,                0.62442,                 1.0858,              0.0005945,              0.0005945,              0.0005945
                     91,                0.85202,                 5.3182,                0.28311,                0.59842,                 1.1559,                0.81522,                0.88243,                0.84606,                0.60553,                0.64693,                0.54545,                0.53006,                0.35409,                 1.0518,                 7.3903,                0.23705,                0.63131,                  1.098,               0.000545,               0.000545,               0.000545
                     92,                0.85137,                 5.0191,                0.29077,                0.58994,                 1.1502,                0.78917,                0.90909,                0.84538,                0.58705,                0.68559,                0.54545,                0.51396,                0.34823,                 1.0802,                  7.428,                0.23435,                0.64852,                 1.1132,              0.0004955,              0.0004955,              0.0004955
                     93,                0.83469,                 5.1057,                0.28508,                0.56497,                 1.1258,                0.78763,                0.90909,                0.84546,                0.60231,                0.65304,                0.61818,                0.53684,                0.33814,                 1.0296,                 7.4578,                0.22998,                 0.6409,                 1.0931,               0.000446,               0.000446,               0.000446
                     94,                0.84719,                 4.8703,                0.27727,                0.55151,                 1.1461,                0.77713,                0.90909,                 0.8448,                 0.6038,                0.62006,                0.62319,                0.52405,                0.32424,                 1.0305,                  7.524,                0.22718,                0.63722,                 1.0931,              0.0003965,              0.0003965,              0.0003965
                     95,                0.83217,                  4.997,                0.28114,                0.55822,                 1.1337,                0.79421,                0.90909,                0.84865,                 0.5918,                0.69296,                0.69091,                0.56924,                0.33495,                 1.0463,                 7.4479,                0.22348,                0.63792,                 1.0941,               0.000347,               0.000347,               0.000347
                     96,                0.85094,                 5.0495,                0.28106,                0.54871,                 1.1523,                0.78519,                0.94545,                0.84208,                0.59629,                0.67299,                0.63611,                0.52407,                0.34939,                  1.022,                 7.4485,                0.22137,                0.62709,                  1.086,              0.0002975,              0.0002975,              0.0002975
                     97,                0.85739,                 5.0444,                0.27422,                0.54659,                 1.1441,                0.78488,                0.94545,                0.84301,                0.58579,                0.67503,                0.65455,                0.53249,                0.34372,                 1.0674,                 7.4586,                0.21943,                0.62633,                 1.1041,               0.000248,               0.000248,               0.000248
                     98,                 0.8293,                  5.021,                0.27527,                0.53695,                 1.1274,                 0.7866,                0.94545,                0.84692,                0.58971,                0.69022,                0.65455,                 0.5351,                0.34726,                 1.0495,                 7.4718,                 0.2167,                0.62497,                 1.0985,              0.0001985,              0.0001985,              0.0001985
                     99,                0.87657,                 5.0473,                0.27241,                0.54018,                 1.1709,                0.78736,                0.94545,                0.84933,                0.59781,                0.68242,                0.65455,                0.53229,                  0.345,                 1.0159,                 7.4758,                0.21419,                0.61391,                 1.0851,               0.000149,               0.000149,               0.000149
