                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1494,                 9.4076,                      0,                0.94739,                 1.1453,                0.82128,                0.85455,                0.84882,                0.59602,                0.03495,                0.03636,                 0.0029,                0.00029,                 1.0181,                  10.21,                      0,                0.91778,                 1.1007,               0.001802,               0.001802,               0.001802
                     12,                 1.1012,                 8.9939,                      0,                0.91888,                 1.1335,                0.74848,                0.98182,                0.86094,                0.61772,                0.04246,                0.03636,                0.00342,                0.00052,                 1.0337,                 10.125,                      0,                0.77215,                 1.0886,              0.0017822,              0.0017822,              0.0017822
                     13,                 1.1118,                  9.049,                      0,                0.93433,                 1.1357,                0.76824,                0.87273,                0.83416,                0.59483,                0.03375,                0.01818,                0.00117,                0.00035,                0.98022,                 10.017,                      0,                0.96091,                 1.0704,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.0434,                 9.1215,                      0,                0.89608,                 1.0995,                 0.7518,                0.96364,                0.83042,                  0.624,                0.14771,                0.07273,                0.01755,                0.00209,                0.94866,                 10.007,                      0,                0.77029,                 1.0522,              0.0017426,              0.0017426,              0.0017426
                     15,                 1.0768,                  8.652,                      0,                0.90285,                 1.1313,                0.78567,                0.94545,                 0.8822,                0.61957,                0.17575,                0.09091,                0.05534,                0.01077,                 1.0164,                 9.6493,                      0,                0.77316,                 1.0767,              0.0017228,              0.0017228,              0.0017228
                     16,                 1.0771,                 8.5475,                      0,                0.89428,                 1.1231,                0.81819,                 0.9001,                0.87909,                0.62614,                0.15785,                0.14545,                0.06556,                0.01108,                 1.0176,                 9.5707,                      0,                0.76969,                 1.1098,               0.001703,               0.001703,               0.001703
                     17,                 1.0554,                 8.5369,                      0,                0.86986,                 1.1216,                0.79867,                0.94545,                0.83238,                0.62029,                0.19218,                0.16364,                0.06641,                 0.0119,                0.97873,                  9.494,                      0,                0.78793,                 1.0844,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.0338,                 8.4024,                      0,                0.85799,                 1.1025,                0.77742,                0.94545,                0.84444,                0.65536,                0.23288,                0.25455,                0.10109,                0.01601,                0.90069,                 9.5026,                      0,                0.80905,                 1.0402,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.0012,                 8.3636,                      0,                0.84224,                 1.0813,                0.77992,                0.92727,                0.85143,                0.62713,                0.20301,                0.18182,                0.06802,                0.01404,                 0.9189,                 9.3057,                      0,                0.74421,                 1.0475,              0.0016436,              0.0016436,              0.0016436
                     20,                0.99145,                 8.3212,                      0,                0.87079,                 1.0795,                0.78313,                0.98182,                0.87117,                0.64752,                0.24055,                0.23636,                0.09176,                 0.0268,                0.92677,                 9.1407,                      0,                0.65625,                  1.038,              0.0016238,              0.0016238,              0.0016238
                     21,                  1.003,                 8.0791,                      0,                0.85495,                 1.0963,                 0.7789,                0.94545,                0.86016,                0.63458,                0.30624,                0.30909,                0.14005,                 0.0305,                0.94279,                   9.25,                      0,                0.74663,                 1.0284,               0.001604,               0.001604,               0.001604
                     22,                0.96724,                 8.1717,                      0,                0.82328,                 1.0835,                0.80138,                0.98182,                0.91143,                0.67872,                0.30601,                0.34475,                0.14626,                0.03043,                0.88093,                 9.0064,                      0,                0.73616,                 1.0316,              0.0015842,              0.0015842,              0.0015842
                     23,                0.99501,                 8.0107,                      0,                0.86208,                 1.0843,                0.81338,                0.95099,                0.86479,                0.64293,                0.44411,                0.34545,                0.22845,                0.05238,                 0.9261,                 8.9262,                      0,                0.68741,                 1.0475,              0.0015644,              0.0015644,              0.0015644
                     24,                0.97844,                 7.9938,                      0,                0.82326,                 1.0779,                0.83471,                0.89091,                0.83104,                0.62288,                0.28625,                0.23636,                0.14332,                0.04733,                0.98553,                 9.0892,                      0,                0.77862,                 1.1015,              0.0015446,              0.0015446,              0.0015446
                     25,                0.96516,                 7.7749,                      0,                0.81663,                 1.0658,                 0.8068,                0.90909,                0.89655,                0.66115,                0.42145,                0.36364,                0.28759,                0.07283,                0.91652,                 8.7926,                      0,                0.69781,                 1.0285,              0.0015248,              0.0015248,              0.0015248
                     26,                0.96937,                 7.5248,                      0,                0.81511,                 1.0852,                0.80585,                0.92727,                0.87187,                0.68741,                0.43429,                0.49091,                0.30017,                0.09772,                0.80816,                 8.5673,                      0,                0.69878,                0.97626,               0.001505,               0.001505,               0.001505
                     27,                0.96126,                 7.6714,                      0,                0.80329,                 1.0719,                0.75784,                0.96736,                0.85502,                0.64305,                0.43631,                0.49091,                0.30879,                0.09804,                0.93874,                 8.5954,                      0,                0.73781,                 1.0217,              0.0014852,              0.0014852,              0.0014852
                     28,                0.95653,                 7.6049,                      0,                  0.803,                 1.0704,                0.79613,                0.94545,                0.88217,                 0.6737,                0.54355,                0.49091,                0.39864,                0.12754,                0.89824,                 8.3714,                      0,                 0.6702,                0.99859,              0.0014654,              0.0014654,              0.0014654
                     29,                0.93491,                 7.5404,                      0,                0.77119,                 1.0659,                0.78792,                0.94569,                0.86882,                0.67247,                0.60868,                0.49091,                0.45513,                 0.1413,                0.89457,                 8.4949,                      0,                0.69669,                 1.0355,              0.0014456,              0.0014456,              0.0014456
                     30,                0.93221,                 7.4825,                      0,                0.79504,                 1.0595,                0.75828,                0.96967,                0.88186,                0.66637,                0.50297,                0.50909,                  0.373,                0.11656,                0.92347,                 8.3094,                      0,                0.71244,                 1.0515,              0.0014258,              0.0014258,              0.0014258
                     31,                0.90122,                 7.5873,                      0,                0.77149,                  1.036,                0.76962,                0.97192,                0.86635,                0.67174,                0.42168,                0.50909,                0.36089,                   0.15,                 0.8981,                 8.3178,                      0,                0.65342,                 1.0127,               0.001406,               0.001406,               0.001406
                     32,                0.90852,                 7.2351,                      0,                0.77725,                 1.0427,                0.80715,                0.94545,                0.85729,                 0.6772,                 0.5099,                    0.4,                0.30603,                0.09918,                0.91127,                 8.2581,                      0,                0.66735,                  1.013,              0.0013862,              0.0013862,              0.0013862
                     33,                0.89192,                 7.3805,                      0,                0.80127,                 1.0405,                 0.7411,                0.96364,                0.85887,                0.64201,                0.52127,                0.54545,                0.35814,                0.12027,                0.86822,                 8.1676,                      0,                0.70392,                 1.0031,              0.0013664,              0.0013664,              0.0013664
                     34,                0.94297,                  7.402,                      0,                0.78732,                 1.0618,                0.79573,                0.94545,                 0.8541,                0.64566,                0.48888,                0.56364,                0.45503,                0.19803,                0.88748,                 8.1492,                      0,                0.66017,                0.99929,              0.0013466,              0.0013466,              0.0013466
                     35,                 0.9024,                 7.3832,                      0,                 0.7603,                 1.0273,                0.81496,                0.96094,                0.87132,                0.68558,                0.48791,                0.52727,                0.35498,                 0.1555,                0.83125,                 7.9156,                      0,                0.65396,                0.99082,              0.0013268,              0.0013268,              0.0013268
                     36,                0.95895,                 7.0631,                      0,                0.80607,                 1.0861,                0.83758,                0.93768,                0.87362,                0.68007,                0.59804,                 0.5411,                0.44105,                0.20187,                0.82596,                 8.0483,                      0,                0.66257,                0.97898,               0.001307,               0.001307,               0.001307
                     37,                0.89099,                 7.0555,                      0,                0.77481,                 1.0349,                  0.801,                0.95148,                 0.8988,                0.71123,                0.58334,                    0.6,                0.51184,                0.23384,                0.83867,                 7.9691,                      0,                0.64993,                0.98623,              0.0012872,              0.0012872,              0.0012872
                     38,                0.87295,                 6.9274,                      0,                0.76774,                  1.032,                0.77102,                0.96364,                0.90255,                0.70909,                0.60077,                0.60196,                0.53025,                 0.2553,                0.82344,                  7.858,                      0,                0.63757,                0.98966,              0.0012674,              0.0012674,              0.0012674
                     39,                0.89007,                 6.9541,                      0,                 0.7599,                 1.0469,                0.78143,                0.97511,                0.87267,                0.67482,                0.56176,                0.61818,                0.51635,                0.24397,                0.85895,                 7.7228,                      0,                0.66254,                 1.0126,              0.0012476,              0.0012476,              0.0012476
                     40,                 0.8674,                 7.0699,                      0,                0.74922,                 1.0341,                0.81772,                0.89726,                0.87888,                0.68988,                0.55106,                 0.6026,                0.44285,                0.20905,                0.85306,                 7.6763,                      0,                0.68946,                 1.0146,              0.0012278,              0.0012278,              0.0012278
                     41,                0.90446,                 7.0445,                      0,                0.75721,                 1.0418,                0.79714,                0.90909,                0.88705,                0.70089,                0.57655,                0.52727,                0.43194,                0.20469,                0.82481,                 8.0296,                      0,                 0.6785,                0.98263,               0.001208,               0.001208,               0.001208
                     42,                0.92089,                 6.8463,                      0,                0.76496,                 1.0626,                0.80401,                0.92727,                0.89728,                0.70741,                 0.6036,                0.44308,                0.47187,                0.20925,                0.86105,                 8.0994,                      0,                0.63871,                 0.9985,              0.0011882,              0.0011882,              0.0011882
                     43,                0.86772,                  6.715,                      0,                0.71612,                 1.0352,                  0.801,                0.95146,                0.88616,                0.68711,                0.46039,                0.49091,                0.35379,                0.19536,                0.80932,                 8.0845,                      0,                0.60766,                0.96998,              0.0011684,              0.0011684,              0.0011684
                     44,                0.86906,                  6.617,                      0,                0.75841,                 1.0318,                0.77807,                0.94545,                 0.8788,                 0.6776,                0.47685,                0.58182,                 0.4545,                0.22131,                0.82629,                 7.7185,                      0,                0.66586,                0.98091,              0.0011486,              0.0011486,              0.0011486
                     45,                0.90657,                  6.557,                      0,                0.74387,                 1.0459,                0.81427,                0.95658,                 0.9059,                0.70734,                0.62317,                0.52727,                0.48043,                0.28176,                0.88087,                 7.6277,                      0,                0.63453,                 1.0235,              0.0011288,              0.0011288,              0.0011288
                     46,                0.90584,                 6.6711,                      0,                0.74848,                 1.0384,                0.80331,                0.96534,                0.86483,                0.66983,                0.58169,                0.67273,                0.50047,                0.26717,                0.83236,                 7.5543,                      0,                0.64139,                0.98134,               0.001109,               0.001109,               0.001109
                     47,                0.90088,                 6.4953,                      0,                0.74297,                 1.0461,                0.81285,                0.92727,                0.86124,                0.66686,                0.57633,                0.65455,                0.49784,                0.28778,                 0.8248,                 7.6158,                      0,                 0.6504,                0.96494,              0.0010892,              0.0010892,              0.0010892
                     48,                0.88421,                  6.565,                      0,                0.75587,                 1.0467,                0.80088,                0.95073,                0.89566,                0.69051,                 0.6662,                0.68948,                0.54874,                0.26799,                0.81996,                 7.7152,                      0,                0.65008,                0.97063,              0.0010694,              0.0010694,              0.0010694
                     49,                0.87157,                 6.3052,                      0,                0.71723,                  1.027,                 0.8315,                0.92727,                0.88565,                0.69409,                0.57459,                0.63852,                0.55208,                0.30864,                0.79009,                 7.6546,                      0,                0.63717,                0.95698,              0.0010496,              0.0010496,              0.0010496
                     50,                 0.8568,                 6.4772,                      0,                0.72668,                 1.0357,                0.79532,                0.94545,                0.86596,                0.67311,                0.63739,                0.61818,                0.47494,                0.27019,                 0.8039,                 7.8137,                      0,                0.60179,                0.95701,              0.0010298,              0.0010298,              0.0010298
                     51,                0.81373,                 6.1937,                      0,                0.70757,                  1.013,                0.85329,                0.95177,                 0.8803,                0.66723,                0.60668,                0.58182,                0.42447,                0.22988,                0.86329,                 7.7185,                      0,                0.61775,                 1.0015,                0.00101,                0.00101,                0.00101
                     52,                0.81194,                 6.3106,                      0,                0.71452,                  1.001,                0.83494,                0.91979,                0.87733,                0.69488,                0.61272,                0.67273,                0.51827,                0.27555,                0.77672,                 7.6326,                      0,                0.63479,                0.96896,              0.0009902,              0.0009902,              0.0009902
                     53,                0.84353,                 6.7456,                      0,                0.70862,                 1.0227,                 0.8872,                0.85807,                0.89332,                0.71342,                0.69982,                0.67829,                 0.5328,                0.29981,                0.77482,                 7.6715,                      0,                0.61773,                 0.9929,              0.0009704,              0.0009704,              0.0009704
                     54,                0.86036,                 6.3705,                      0,                0.73086,                 1.0338,                 0.8081,                0.94545,                0.85438,                0.68234,                0.65925,                    0.6,                0.45726,                0.25198,                0.83217,                 7.6047,                      0,                0.62117,                 1.0155,              0.0009506,              0.0009506,              0.0009506
                     55,                0.81162,                 6.2003,                      0,                0.69969,                 1.0065,                0.78737,                0.96364,                0.86819,                0.69082,                0.71958,                0.63636,                0.52442,                0.31909,                0.82202,                 7.6448,                      0,                0.59518,                0.99557,              0.0009308,              0.0009308,              0.0009308
                     56,                0.85068,                 6.6424,                      0,                0.72346,                 1.0251,                0.82387,                0.94545,                 0.8909,                0.70123,                0.59109,                    0.6,                0.51512,                0.34176,                0.82511,                 7.5435,                      0,                0.61908,                0.98948,               0.000911,               0.000911,               0.000911
                     57,                0.83574,                 6.3403,                      0,                0.70249,                 1.0187,                0.79035,                0.96364,                0.90566,                0.69951,                0.63592,                0.67273,                0.52737,                0.30036,                0.83963,                 7.4906,                      0,                0.63899,                0.98839,              0.0008912,              0.0008912,              0.0008912
                     58,                0.83302,                 5.9426,                      0,                0.70341,                 1.0198,                0.82198,                0.94545,                  0.892,                0.70756,                0.62201,                0.61818,                0.54196,                 0.3694,                0.80645,                  7.369,                      0,                0.61227,                0.99144,              0.0008714,              0.0008714,              0.0008714
                     59,                0.83718,                 6.1444,                      0,                0.69293,                 1.0285,                0.82933,                0.92727,                0.87475,                0.69347,                0.63249,                0.65455,                0.54979,                0.36921,                0.82398,                 7.4742,                      0,                0.62038,                0.98281,              0.0008516,              0.0008516,              0.0008516
                     60,                0.81993,                 6.5918,                      0,                0.69004,                  1.019,                0.81406,                0.96364,                0.86481,                0.67097,                0.58567,                0.66827,                0.53244,                0.31273,                0.85795,                 7.4779,                      0,                 0.6311,                 1.0107,              0.0008318,              0.0008318,              0.0008318
                     61,                0.80605,                 6.2056,                      0,                0.67784,                 1.0018,                0.78771,                0.96364,                0.87959,                0.70375,                0.59884,                0.57004,                0.46778,                0.32474,                0.79106,                 7.4182,                      0,                0.59342,                0.98923,               0.000812,               0.000812,               0.000812
                     62,                0.80795,                 6.2802,                      0,                0.66328,                 1.0013,                0.78032,                0.98182,                0.87734,                0.69267,                0.64002,                0.61818,                 0.5497,                0.38029,                0.82555,                 7.5421,                      0,                0.61422,                0.97296,              0.0007922,              0.0007922,              0.0007922
                     63,                0.80361,                 5.8618,                      0,                0.67015,                 1.0041,                0.77124,                0.98182,                0.88872,                0.71714,                0.68507,                0.69091,                0.56863,                0.39054,                0.81028,                 7.4078,                      0,                0.59471,                0.97319,              0.0007724,              0.0007724,              0.0007724
                     64,                0.80651,                 5.8672,                      0,                0.68035,                 1.0079,                0.84485,                0.89091,                0.89087,                0.70827,                0.69348,                0.70909,                0.59152,                0.35161,                0.86253,                 7.3399,                      0,                0.59952,                 1.0176,              0.0007526,              0.0007526,              0.0007526
                     65,                0.78301,                 6.3774,                      0,                0.66237,                 1.0084,                0.84601,                0.94545,                0.90978,                0.71813,                  0.647,                0.67273,                0.55703,                0.37526,                0.87901,                 7.3654,                      0,                0.59092,                 1.0016,              0.0007328,              0.0007328,              0.0007328
                     66,                0.76594,                 5.7541,                      0,                0.65619,                0.97439,                0.84866,                0.91769,                0.91225,                0.72942,                0.61914,                0.65455,                0.58317,                0.38487,                0.80593,                 7.4672,                      0,                0.56484,                0.98381,               0.000713,               0.000713,               0.000713
                     67,                0.77811,                 6.0431,                      0,                0.66971,                0.99848,                0.80186,                0.96364,                0.87845,                0.70655,                 0.6601,                0.63636,                0.56863,                0.34087,                 0.7936,                 7.6232,                      0,                0.59839,                0.97943,              0.0006932,              0.0006932,              0.0006932
                     68,                0.80633,                 6.2333,                      0,                 0.6746,                0.99969,                0.78041,                0.98182,                0.88839,                 0.6888,                0.68177,                0.66227,                0.59005,                0.34317,                0.82747,                 7.5604,                      0,                0.59161,                0.98491,              0.0006734,              0.0006734,              0.0006734
                     69,                0.78089,                 5.8149,                      0,                0.66742,                0.98508,                 0.7935,                0.97819,                0.88779,                0.68944,                0.64623,                0.63636,                0.53529,                0.33479,                0.80511,                 7.5155,                      0,                0.57582,                0.96984,              0.0006536,              0.0006536,              0.0006536
                     70,                0.77769,                 5.7987,                      0,                 0.6473,                0.98048,                0.78645,                0.96364,                 0.8623,                0.67861,                0.66607,                0.67273,                0.54362,                0.34634,                0.79437,                 7.4926,                      0,                0.57804,                0.96538,              0.0006338,              0.0006338,              0.0006338
                     71,                0.78396,                 5.9894,                      0,                0.65686,                 1.0002,                0.78215,                0.96364,                0.84764,                0.67831,                0.63166,                0.63636,                0.53804,                0.39011,                0.78795,                 7.4883,                      0,                0.60663,                 0.9577,               0.000614,               0.000614,               0.000614
                     72,                0.78114,                 5.7953,                      0,                0.65758,                 1.0098,                0.85111,                0.87273,                 0.8626,                0.68409,                0.68791,                0.69091,                0.54197,                0.31931,                 0.7638,                 7.5861,                      0,                0.58024,                0.95774,              0.0005942,              0.0005942,              0.0005942
                     73,                0.79912,                  6.123,                      0,                0.65782,                      1,                0.85054,                0.89091,                0.87409,                0.69476,                0.64725,                0.61818,                0.48666,                0.30293,                0.82824,                 7.6585,                      0,                0.59397,                0.97821,              0.0005744,              0.0005744,              0.0005744
                     74,                0.79337,                 5.9747,                      0,                0.67252,                 1.0124,                0.77708,                0.98182,                0.86849,                0.69728,                0.61919,                0.56364,                0.46804,                0.34076,                0.82119,                 7.5656,                      0,                0.61239,                0.98204,              0.0005546,              0.0005546,              0.0005546
                     75,                0.79077,                 5.7538,                      0,                0.66831,                 1.0111,                0.77386,                0.98182,                0.87804,                0.69319,                0.66136,                 0.6392,                0.52919,                0.34159,                0.82229,                 7.3745,                      0,                0.60293,                0.98595,              0.0005348,              0.0005348,              0.0005348
                     76,                0.77752,                 5.8138,                      0,                0.66611,                 0.9938,                0.77092,                0.98182,                0.86721,                0.69887,                0.63987,                0.67273,                0.56024,                0.35948,                0.79713,                 7.4192,                      0,                0.62269,                0.96797,               0.000515,               0.000515,               0.000515
                     77,                0.75413,                 5.8095,                      0,                0.63332,                0.98883,                0.75686,                0.98182,                0.87625,                0.71034,                0.64311,                0.69091,                0.61011,                 0.3876,                0.80027,                 7.4832,                      0,                0.62132,                0.97653,              0.0004952,              0.0004952,              0.0004952
                     78,                   0.77,                 6.0865,                      0,                0.62878,                0.99108,                0.83413,                0.89091,                0.87966,                0.70962,                  0.664,                0.56364,                0.50021,                0.34853,                0.74826,                 7.6434,                      0,                0.57193,                0.97069,              0.0004754,              0.0004754,              0.0004754
                     79,                0.75258,                 5.7494,                      0,                0.63951,                0.98629,                 0.7918,                0.98182,                0.86658,                0.70014,                0.72439,                0.66909,                0.61576,                0.40871,                0.81589,                  7.484,                      0,                0.58761,                0.99323,              0.0004556,              0.0004556,              0.0004556
                     80,                0.77408,                 5.9106,                      0,                0.64887,                 1.0108,                 0.8094,                0.96364,                0.86691,                0.70753,                0.69848,                0.63636,                0.56319,                0.39988,                0.81088,                  7.505,                      0,                0.55943,                0.97654,              0.0004358,              0.0004358,              0.0004358
                     81,                0.74059,                 5.6408,                      0,                0.63085,                0.97174,                0.80299,                0.96338,                0.87271,                0.69734,                0.68828,                0.65455,                0.56501,                0.38712,                0.78432,                 7.5627,                      0,                0.56031,                0.97405,               0.000416,               0.000416,               0.000416
                     82,                0.74608,                 5.4187,                      0,                0.62693,                0.99071,                0.79979,                0.98182,                0.88636,                0.69791,                0.64792,                0.63636,                0.55762,                0.37834,                0.80271,                 7.6256,                      0,                 0.5515,                0.96715,              0.0003962,              0.0003962,              0.0003962
                     83,                0.76134,                 5.6076,                      0,                 0.6357,                 0.9958,                0.77854,                0.98182,                0.89016,                0.71113,                0.68477,                0.67144,                0.57727,                0.38935,                0.79077,                 7.5602,                      0,                0.55558,                0.96874,              0.0003764,              0.0003764,              0.0003764
                     84,                0.73475,                 5.2958,                      0,                0.62667,                0.98816,                0.77971,                0.98182,                0.87998,                0.69338,                 0.7139,                0.72727,                0.62524,                0.38929,                0.77806,                 7.4315,                      0,                0.57068,                0.96969,              0.0003566,              0.0003566,              0.0003566
                     85,                0.72176,                 5.5655,                      0,                0.60508,                0.97408,                0.83189,                0.94545,                0.88713,                0.71721,                0.66411,                0.69091,                0.57177,                0.39308,                0.76473,                 7.3586,                      0,                0.56447,                0.95426,              0.0003368,              0.0003368,              0.0003368
                     86,                0.74204,                 5.6579,                      0,                0.61909,                0.97455,                0.78145,                 0.9752,                0.89304,                0.70363,                0.65789,                0.58182,                0.50766,                0.35462,                0.78604,                  7.434,                      0,                0.58471,                0.96716,               0.000317,               0.000317,               0.000317
                     87,                0.73952,                 5.5796,                      0,                0.64189,                0.96573,                0.82508,                0.89091,                0.87274,                0.68733,                0.65017,                0.60832,                0.52357,                0.37748,                0.77004,                 7.4172,                      0,                0.58305,                 0.9634,              0.0002972,              0.0002972,              0.0002972
                     88,                0.72828,                 5.5337,                      0,                0.62558,                0.98664,                0.81234,                 0.9445,                0.86902,                0.69332,                0.66034,                0.61818,                 0.5562,                0.38457,                0.78387,                 7.5221,                      0,                0.58855,                0.97109,              0.0002774,              0.0002774,              0.0002774
                     89,                0.73555,                  5.429,                      0,                0.62464,                0.99748,                0.76851,                0.96581,                0.86952,                0.68666,                0.68028,                0.61818,                0.53745,                0.37742,                0.80761,                 7.4733,                      0,                0.57901,                0.97792,              0.0002576,              0.0002576,              0.0002576
                     90,                0.72233,                 5.3688,                      0,                0.62328,                0.96342,                0.80584,                0.92727,                0.86781,                 0.6862,                0.65686,                    0.6,                0.53215,                0.39569,                0.78191,                 7.4106,                      0,                0.57313,                0.96858,              0.0002378,              0.0002378,              0.0002378
                     91,                0.62229,                 5.8434,                      0,                0.51545,                0.89179,                   0.79,                0.96364,                0.85605,                0.68395,                0.72173,                0.61818,                0.53742,                0.39357,                0.77856,                 7.3957,                      0,                0.57947,                0.96593,               0.000218,               0.000218,               0.000218
                     92,                0.60601,                 5.6844,                      0,                0.50909,                0.90563,                0.75738,                 0.9649,                0.84987,                0.68934,                0.70159,                0.61818,                0.52733,                0.37954,                0.78608,                 7.4262,                      0,                0.60433,                 0.9732,              0.0001982,              0.0001982,              0.0001982
                     93,                0.58717,                  5.723,                      0,                0.50362,                0.88455,                0.74945,                0.97896,                0.84265,                0.68128,                0.73411,                0.65263,                0.58391,                0.40179,                0.79247,                 7.4321,                      0,                0.61612,                0.98325,              0.0001784,              0.0001784,              0.0001784
                     94,                0.58281,                 5.4567,                      0,                 0.4956,                 0.8874,                 0.8203,                0.89091,                0.84683,                0.68071,                0.71001,                0.56364,                0.52919,                0.40183,                0.79762,                  7.383,                      0,                0.60856,                0.99029,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.5851,                 5.5815,                      0,                 0.4948,                0.88656,                0.78161,                0.94545,                0.84767,                0.68141,                 0.7008,                0.58182,                0.55792,                0.39584,                0.79247,                 7.3053,                      0,                0.59128,                0.98272,              0.0001388,              0.0001388,              0.0001388
                     96,                0.56567,                 5.4451,                      0,                0.47706,                0.88837,                0.74909,                0.98182,                0.85183,                0.68912,                0.72268,                0.56364,                0.52904,                0.39612,                0.78233,                 7.4411,                      0,                0.58709,                0.97825,               0.000119,               0.000119,               0.000119
                     97,                0.57334,                 5.4299,                      0,                0.48062,                 0.8832,                0.76329,                0.98182,                0.86179,                0.69555,                0.71559,                    0.6,                0.55353,                0.39714,                0.76181,                 7.4612,                      0,                0.59339,                0.96883,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.55516,                 5.4551,                      0,                 0.4695,                 0.8775,                0.76018,                0.97977,                0.85757,                0.70041,                0.68044,                0.61818,                0.58286,                0.41712,                0.74163,                 7.4384,                      0,                0.57829,                0.96026,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.57011,                 5.4946,                      0,                0.47931,                0.88904,                0.76678,                0.98182,                0.85488,                 0.6937,                0.66643,                0.56364,                0.54723,                0.41781,                0.73987,                 7.3822,                      0,                0.58127,                 0.9662,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.57064,                 5.4911,                      0,                0.47974,                0.89066,                0.76934,                0.98182,                0.85662,                0.68862,                0.65837,                    0.6,                 0.5477,                0.42028,                0.74699,                 7.2532,                      0,                0.57312,                 0.9714,               3.98e-05,               3.98e-05,               3.98e-05
